---------------------------------------------
|        3 ≤ s ≤ 200    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  208   |  43    |   FC                                         |  =    179/387   | runtime:  0.00
  209   |  43    |   FC                                         |  =    178/387   | runtime:  0.00
  210   |  43    |   FC                                         |  =     59/129   | runtime:  0.00
  211   |  43    |   FC                                         |  =    176/387   | runtime:  0.00
  212   |  43    |   FC                                         |  =    175/387   | runtime:  0.00
  213   |  43    |   FC                                         |  =     58/129   | runtime:  0.00
  214   |  43    |   FC                                         |  =    173/387   | runtime:  0.00
  216   |  43    |   FC                                         |  =    216/473   | runtime:  0.00
  217   |  43    |   FC                                         |  =    217/473   | runtime:  0.00
  218   |  43    |   FC                                         |  =    218/473   | runtime:  0.00
  219   |  43    |   FC                                         |  =    219/473   | runtime:  0.00
  220   |  43    |   FC                                         |  =     20/43    | runtime:  0.00
  221   |  43    |   FC                                         |  =    221/473   | runtime:  0.00
  222   |  43    |   FC                                         |  =    222/473   | runtime:  0.00
  223   |  43    |   FC                                         |  =    223/473   | runtime:  0.00
  224   |  43    |   FC                                         |  =    224/473   | runtime:  0.00
  225   |  43    |       INT                                    |  =    367/774   | runtime:  0.00
  226   |  43    |                            MID               |  =    775/1634  | runtime:  0.13
  227   |  43    |   FC                                         |  =    203/430   | runtime:  0.00
  228   |  43    |   FC                                         |  =    101/215   | runtime:  0.00
  229   |  43    |   FC                                         |  =    201/430   | runtime:  0.00
  230   |  43    |   FC                                         |  =     20/43    | runtime:  0.00
  231   |  43    |   FC                                         |  =    199/430   | runtime:  0.02
  232   |  43    |   FC                                         |  =     99/215   | runtime:  0.00
  233   |  43    |   FC                                         |  =    197/430   | runtime:  0.00
  234   |  43    |   FC                                         |  =     98/215   | runtime:  0.00
  235   |  43    |   FC                                         |  =     39/86    | runtime:  0.00
  236   |  43    |   FC                                         |  =     97/215   | runtime:  0.00
  237   |  43    |   FC                                         |  =     79/172   | runtime:  0.00
  238   |  43    |   FC                                         |  =    119/258   | runtime:  0.00
  239   |  43    |   FC                                         |  =    239/516   | runtime:  0.00
  240   |  43    |   FC                                         |  =     20/43    | runtime:  0.00
  241   |  43    |   FC                                         |  =    241/516   | runtime:  0.00
  242   |  43    |   FC                                         |  =    121/258   | runtime:  0.00
  243   |  43    |   FC                                         |  =     81/172   | runtime:  0.00
  244   |  43    |   FC                                         |  =     61/129   | runtime:  0.00
  245   |  43    |   FC                                         |  =    245/516   | runtime:  0.00
  246   |  43    |   FC                                         |  =     41/86    | runtime:  0.00
  247   |  43    |       INT                                    |  =     41/86    | runtime:  0.00
  248   |  43    |   FC                                         |  =    225/473   | runtime:  0.00
  249   |  43    |   FC                                         |  =    224/473   | runtime:  0.00
  250   |  43    |   FC                                         |  =    223/473   | runtime:  0.00
  45    |  44    |   FC                                         |  =     15/44    | runtime:  0.00
  47    |  44    |                  EBM                         |  =      1/3     | runtime:  0.00
  49    |  44    |       INT                                    |  =      1/3     | runtime:  0.00
  51    |  44    |       INT                                    |  =     15/44    | runtime:  0.00
  53    |  44    |       INT                                    |  =     31/88    | runtime:  0.00
  57    |  44    |                                 GAP          |  =     61/176   | runtime:  0.11
  59    |  44    |   FC                                         |  =      1/3     | runtime:  0.00
  61    |  44    |   FC                                         |  =      1/3     | runtime:  0.00
  63    |  44    |   FC                                         |  =      1/3     | runtime:  0.00
  65    |  44    |   FC                                         |  =      1/3     | runtime:  0.00
  67    |  44    |   FC                                         |  =     67/176   | runtime:  0.00
  69    |  44    |   FC                                         |  =     69/176   | runtime:  0.00
  71    |  44    |                                      TRAIN   |  =     31/77    | runtime:  0.14
  73    |  44    |       INT                                    |  =     89/220   | runtime:  0.00
  75    |  44    |       INT                                    |  =     35/88    | runtime:  0.00
  79    |  44    |   FC                                         |  =     53/132   | runtime:  0.02
  81    |  44    |   FC                                         |  =     17/44    | runtime:  0.00
  83    |  44    |   FC                                         |  =     49/132   | runtime:  0.00
  85    |  44    |   FC                                         |  =     47/132   | runtime:  0.00
  87    |  44    |   FC                                         |  =     15/44    | runtime:  0.00
  89    |  44    |   FC                                         |  =     89/220   | runtime:  0.00
  91    |  44    |   FC                                         |  =     91/220   | runtime:  0.00
  93    |  44    |   FC                                         |  =     93/220   | runtime:  0.00
  95    |  44    |   FC                                         |  =     19/44    | runtime:  0.00
  97    |  44    |       INT                                    |  =     19/44    | runtime:  0.00
  101   |  44    |   FC                                         |  =     75/176   | runtime:  0.00
  103   |  44    |   FC                                         |  =     73/176   | runtime:  0.00
  105   |  44    |   FC                                         |  =     71/176   | runtime:  0.00
  107   |  44    |   FC                                         |  =     69/176   | runtime:  0.00
  109   |  44    |   FC                                         |  =     67/176   | runtime:  0.02
  111   |  44    |   FC                                         |  =     37/88    | runtime:  0.00
  113   |  44    |   FC                                         |  =    113/264   | runtime:  0.00
  115   |  44    |   FC                                         |  =    115/264   | runtime:  0.00
  117   |  44    |   FC                                         |  =     39/88    | runtime:  0.00
  119   |  44    |       INT                                    |  =     79/176   | runtime:  0.00
  123   |  44    |   FC                                         |  =     97/220   | runtime:  0.00
  125   |  44    |   FC                                         |  =     19/44    | runtime:  0.00
  127   |  44    |   FC                                         |  =     93/220   | runtime:  0.00
  129   |  44    |   FC                                         |  =     91/220   | runtime:  0.00
  131   |  44    |   FC                                         |  =     89/220   | runtime:  0.00
  133   |  44    |   FC                                         |  =     19/44    | runtime:  0.00
  135   |  44    |   FC                                         |  =    135/308   | runtime:  0.00
  137   |  44    |   FC                                         |  =    137/308   | runtime:  0.02
  139   |  44    |   FC                                         |  =    139/308   | runtime:  0.00
  141   |  44    |       INT                                    |  =    281/616   | runtime:  0.00
  145   |  44    |   FC                                         |  =    119/264   | runtime:  0.00
  147   |  44    |   FC                                         |  =     39/88    | runtime:  0.00
  149   |  44    |   FC                                         |  =    115/264   | runtime:  0.00
  151   |  44    |   FC                                         |  =    113/264   | runtime:  0.00
  153   |  44    |   FC                                         |  =     37/88    | runtime:  0.00
  155   |  44    |   FC                                         |  =    155/352   | runtime:  0.00
  157   |  44    |   FC                                         |  =    157/352   | runtime:  0.00
  159   |  44    |   FC                                         |  =    159/352   | runtime:  0.00
  161   |  44    |   FC                                         |  =    161/352   | runtime:  0.00
  163   |  44    |                            MID               |  =     56/121   | runtime:  0.09
  167   |  44    |   FC                                         |  =    141/308   | runtime:  0.00
  169   |  44    |   FC                                         |  =    139/308   | runtime:  0.00
  171   |  44    |   FC                                         |  =    137/308   | runtime:  0.00
  173   |  44    |   FC                                         |  =    135/308   | runtime:  0.00
  175   |  44    |   FC                                         |  =     19/44    | runtime:  0.00
  177   |  44    |   FC                                         |  =     59/132   | runtime:  0.00
  179   |  44    |   FC                                         |  =    179/396   | runtime:  0.00
  181   |  44    |   FC                                         |  =    181/396   | runtime:  0.00
  183   |  44    |   FC                                         |  =     61/132   | runtime:  0.00
  185   |  44    |                                      TRAIN   |  =   1151/2464  | runtime:  1.24
  189   |  44    |   FC                                         |  =    163/352   | runtime:  0.00
  191   |  44    |   FC                                         |  =    161/352   | runtime:  0.01
  193   |  44    |   FC                                         |  =    159/352   | runtime:  0.00
  195   |  44    |   FC                                         |  =    157/352   | runtime:  0.00
  197   |  44    |   FC                                         |  =    155/352   | runtime:  0.00
  199   |  44    |   FC                                         |  =    199/440   | runtime:  0.00
  201   |  44    |   FC                                         |  =    201/440   | runtime:  0.00
  203   |  44    |   FC                                         |  =    203/440   | runtime:  0.00
  205   |  44    |   FC                                         |  =     41/88    | runtime:  0.00
  207   |  44    |   FC                                         |  =    207/440   | runtime:  0.00
  211   |  44    |   FC                                         |  =    185/396   | runtime:  0.00
  213   |  44    |   FC                                         |  =     61/132   | runtime:  0.00
  215   |  44    |   FC                                         |  =    181/396   | runtime:  0.00
  217   |  44    |   FC                                         |  =    179/396   | runtime:  0.00
  219   |  44    |   FC                                         |  =     59/132   | runtime:  0.00
  221   |  44    |   FC                                         |  =    221/484   | runtime:  0.02
  223   |  44    |   FC                                         |  =    223/484   | runtime:  0.00
  225   |  44    |   FC                                         |  =    225/484   | runtime:  0.00
  227   |  44    |   FC                                         |  =    227/484   | runtime:  0.00
  229   |  44    |   FC                                         |  =    229/484   | runtime:  0.00
  233   |  44    |   FC                                         |  =    207/440   | runtime:  0.00
  235   |  44    |   FC                                         |  =     41/88    | runtime:  0.00
  237   |  44    |   FC                                         |  =    203/440   | runtime:  0.00
  239   |  44    |   FC                                         |  =    201/440   | runtime:  0.00
  241   |  44    |   FC                                         |  =    199/440   | runtime:  0.00
  243   |  44    |   FC                                         |  =     81/176   | runtime:  0.00
  245   |  44    |   FC                                         |  =    245/528   | runtime:  0.00
  247   |  44    |   FC                                         |  =    247/528   | runtime:  0.00
  249   |  44    |   FC                                         |  =     83/176   | runtime:  0.00
  46    |  45    |                  EBM                         |  =      1/3     | runtime:  0.00
  47    |  45    |                  EBM                         |  =     61/180   | runtime:  0.00
  49    |  45    |                  EBM                         |  =      1/3     | runtime:  0.00
  52    |  45    |                                 GAP          |  =     46/135   | runtime:  0.09
  53    |  45    |       INT                                    |  =      1/3     | runtime:  0.00
  56    |  45    |       INT                                    |  =     46/135   | runtime:  0.00
  58    |  45    |                                 GAP          |  =     22/63    | runtime:  0.08
  59    |  45    |                                 GAP          |  =     37/108   | runtime:  0.25
  61    |  45    |   FC                                         |  =      1/3     | runtime:  0.02
  62    |  45    |   FC                                         |  =      1/3     | runtime:  0.00
  64    |  45    |   FC                                         |  =      1/3     | runtime:  0.00
  67    |  45    |   FC                                         |  =      1/3     | runtime:  0.00
  68    |  45    |   FC                                         |  =     17/45    | runtime:  0.00
  71    |  45    |   FC                                         |  =     71/180   | runtime:  0.00
  73    |  45    |                                 GAP          |  =    437/1080  | runtime:  0.12
  74    |  45    |                            MID               |  =    109/270   | runtime:  0.03
  76    |  45    |       INT                                    |  =     73/180   | runtime:  0.00
  77    |  45    |       INT                                    |  =     71/180   | runtime:  0.00
  79    |  45    |       INT                                    |  =     49/120   | runtime:  0.00
  82    |  45    |   FC                                         |  =     53/135   | runtime:  0.00
  83    |  45    |   FC                                         |  =     52/135   | runtime:  0.00
  86    |  45    |   FC                                         |  =     49/135   | runtime:  0.00
  88    |  45    |   FC                                         |  =     47/135   | runtime:  0.00
  89    |  45    |   FC                                         |  =     46/135   | runtime:  0.00
  91    |  45    |   FC                                         |  =     91/225   | runtime:  0.00
  92    |  45    |   FC                                         |  =     92/225   | runtime:  0.00
  94    |  45    |   FC                                         |  =     94/225   | runtime:  0.01
  97    |  45    |                                 GAP          |  =    349/810   | runtime:  0.26
  98    |  45    |       INT                                    |  =     13/30    | runtime:  0.00
  101   |  45    |       INT                                    |  =     98/225   | runtime:  0.00
  103   |  45    |   FC                                         |  =     77/180   | runtime:  0.00
  104   |  45    |   FC                                         |  =     19/45    | runtime:  0.00
  106   |  45    |   FC                                         |  =     37/90    | runtime:  0.00
  107   |  45    |   FC                                         |  =     73/180   | runtime:  0.00
  109   |  45    |   FC                                         |  =     71/180   | runtime:  0.00
  112   |  45    |   FC                                         |  =     17/45    | runtime:  0.00
  113   |  45    |   FC                                         |  =    113/270   | runtime:  0.00
  116   |  45    |   FC                                         |  =     58/135   | runtime:  0.02
  118   |  45    |   FC                                         |  =     59/135   | runtime:  0.00
  119   |  45    |   FC                                         |  =    119/270   | runtime:  0.00
  121   |  45    |                            MID               |  =    281/630   | runtime:  0.06
  122   |  45    |       INT                                    |  =    161/360   | runtime:  0.00
  124   |  45    |       INT                                    |  =     47/105   | runtime:  0.00
  127   |  45    |   FC                                         |  =     98/225   | runtime:  0.00
  128   |  45    |   FC                                         |  =     97/225   | runtime:  0.00
  131   |  45    |   FC                                         |  =     94/225   | runtime:  0.00
  133   |  45    |   FC                                         |  =     92/225   | runtime:  0.00
  134   |  45    |   FC                                         |  =     91/225   | runtime:  0.00
  136   |  45    |   FC                                         |  =    136/315   | runtime:  0.00
  137   |  45    |   FC                                         |  =    137/315   | runtime:  0.00
  139   |  45    |   FC                                         |  =    139/315   | runtime:  0.00
  142   |  45    |   FC                                         |  =    142/315   | runtime:  0.02
  143   |  45    |   FC                                         |  =    143/315   | runtime:  0.00
  146   |  45    |       INT                                    |  =    247/540   | runtime:  0.00
  148   |  45    |   FC                                         |  =     61/135   | runtime:  0.00
  149   |  45    |   FC                                         |  =    121/270   | runtime:  0.00
  151   |  45    |   FC                                         |  =    119/270   | runtime:  0.00
  152   |  45    |   FC                                         |  =     59/135   | runtime:  0.00
  154   |  45    |   FC                                         |  =     58/135   | runtime:  0.00
  157   |  45    |   FC                                         |  =    113/270   | runtime:  0.00
  158   |  45    |   FC                                         |  =     79/180   | runtime:  0.00
  161   |  45    |   FC                                         |  =    161/360   | runtime:  0.00
  163   |  45    |   FC                                         |  =    163/360   | runtime:  0.00
  164   |  45    |   FC                                         |  =     41/90    | runtime:  0.00
  166   |  45    |   FC                                         |  =     83/180   | runtime:  0.00
  167   |  45    |       INT                                    |  =    118/255   | runtime:  0.01
  169   |  45    |                            MID               |  =   1751/3780  | runtime:  0.08
  172   |  45    |   FC                                         |  =    143/315   | runtime:  0.00
  173   |  45    |   FC                                         |  =    142/315   | runtime:  0.00
  176   |  45    |   FC                                         |  =    139/315   | runtime:  0.00
  178   |  45    |   FC                                         |  =    137/315   | runtime:  0.00
  179   |  45    |   FC                                         |  =    136/315   | runtime:  0.02
  181   |  45    |   FC                                         |  =    181/405   | runtime:  0.00
  182   |  45    |   FC                                         |  =    182/405   | runtime:  0.00
  184   |  45    |   FC                                         |  =    184/405   | runtime:  0.00
  187   |  45    |   FC                                         |  =    187/405   | runtime:  0.00
  188   |  45    |   FC                                         |  =    188/405   | runtime:  0.00
  191   |  45    |       INT                                    |  =    337/720   | runtime:  0.00
  193   |  45    |   FC                                         |  =    167/360   | runtime:  0.00
  194   |  45    |   FC                                         |  =     83/180   | runtime:  0.00
  196   |  45    |   FC                                         |  =     41/90    | runtime:  0.00
  197   |  45    |   FC                                         |  =    163/360   | runtime:  0.00
  199   |  45    |   FC                                         |  =    161/360   | runtime:  0.00
  202   |  45    |   FC                                         |  =     79/180   | runtime:  0.00
  203   |  45    |   FC                                         |  =    203/450   | runtime:  0.00
  206   |  45    |   FC                                         |  =    103/225   | runtime:  0.00
  208   |  45    |   FC                                         |  =    104/225   | runtime:  0.02
  209   |  45    |   FC                                         |  =    209/450   | runtime:  0.00
  211   |  45    |   FC                                         |  =    211/450   | runtime:  0.00
  212   |  45    |                                      TRAIN   |  =   1081/2295  | runtime:  0.66
  214   |  45    |                            MID               |  =    721/1530  | runtime:  0.14
  217   |  45    |   FC                                         |  =    188/405   | runtime:  0.00
  218   |  45    |   FC                                         |  =    187/405   | runtime:  0.00
  221   |  45    |   FC                                         |  =    184/405   | runtime:  0.00
  223   |  45    |   FC                                         |  =    182/405   | runtime:  0.00
  224   |  45    |   FC                                         |  =    181/405   | runtime:  0.00
  226   |  45    |   FC                                         |  =    226/495   | runtime:  0.00
  227   |  45    |   FC                                         |  =    227/495   | runtime:  0.00
  229   |  45    |   FC                                         |  =    229/495   | runtime:  0.00
  232   |  45    |   FC                                         |  =    232/495   | runtime:  0.00
  233   |  45    |   FC                                         |  =    233/495   | runtime:  0.00
  236   |  45    |       INT                                    |  =    427/900   | runtime:  0.00
  238   |  45    |   FC                                         |  =    106/225   | runtime:  0.00
  239   |  45    |   FC                                         |  =    211/450   | runtime:  0.00
  241   |  45    |   FC                                         |  =    209/450   | runtime:  0.00
  242   |  45    |   FC                                         |  =    104/225   | runtime:  0.00
  244   |  45    |   FC                                         |  =    103/225   | runtime:  0.00
  247   |  45    |   FC                                         |  =    203/450   | runtime:  0.00
  248   |  45    |   FC                                         |  =     62/135   | runtime:  0.00
  47    |  46    |                  EBM                         |  =     31/92    | runtime:  0.01
  49    |  46    |                  EBM                         |  =     31/92    | runtime:  0.00
  51    |  46    |       INT                                    |  =     31/92    | runtime:  0.00
  53    |  46    |                                 GAP          |  =     79/230   | runtime:  0.17
  55    |  46    |       INT                                    |  =      1/3     | runtime:  0.00
  57    |  46    |       INT                                    |  =      8/23    | runtime:  0.00
  59    |  46    |                                 GAP          |  =      8/23    | runtime:  0.06
  61    |  46    |   FC                                         |  =     31/92    | runtime:  0.01
  63    |  46    |   FC                                         |  =      1/3     | runtime:  0.00
  65    |  46    |   FC                                         |  =      1/3     | runtime:  0.00
  67    |  46    |   FC                                         |  =      1/3     | runtime:  0.00
  71    |  46    |   FC                                         |  =     71/184   | runtime:  0.00
  73    |  46    |   FC                                         |  =     73/184   | runtime:  0.00
  75    |  46    |                                 GAP          |  =     28/69    | runtime:  0.06
  77    |  46    |       INT                                    |  =     85/207   | runtime:  0.00
  79    |  46    |       INT                                    |  =     28/69    | runtime:  0.00
  81    |  46    |                            MID               |  =    113/276   | runtime:  0.02
  83    |  46    |   FC                                         |  =     55/138   | runtime:  0.00
  85    |  46    |   FC                                         |  =     53/138   | runtime:  0.00
  87    |  46    |   FC                                         |  =     17/46    | runtime:  0.02
  89    |  46    |   FC                                         |  =     49/138   | runtime:  0.00
  91    |  46    |   FC                                         |  =     47/138   | runtime:  0.00
  93    |  46    |   FC                                         |  =     93/230   | runtime:  0.00
  95    |  46    |   FC                                         |  =     19/46    | runtime:  0.00
  97    |  46    |   FC                                         |  =     97/230   | runtime:  0.00
  99    |  46    |                                 GAP          |  =    475/1104  | runtime:  0.36
  101   |  46    |       INT                                    |  =     10/23    | runtime:  0.00
  103   |  46    |       INT                                    |  =     10/23    | runtime:  0.00
  105   |  46    |   FC                                         |  =     79/184   | runtime:  0.00
  107   |  46    |   FC                                         |  =     77/184   | runtime:  0.00
  109   |  46    |   FC                                         |  =     75/184   | runtime:  0.00
  111   |  46    |   FC                                         |  =     73/184   | runtime:  0.00
  113   |  46    |   FC                                         |  =     71/184   | runtime:  0.00
  117   |  46    |   FC                                         |  =     39/92    | runtime:  0.01
  119   |  46    |   FC                                         |  =    119/276   | runtime:  0.00
  121   |  46    |   FC                                         |  =    121/276   | runtime:  0.00
  123   |  46    |   FC                                         |  =     41/92    | runtime:  0.00
  125   |  46    |       INT                                    |  =     41/92    | runtime:  0.00
  127   |  46    |                            MID               |  =    185/414   | runtime:  0.06
  129   |  46    |   FC                                         |  =    101/230   | runtime:  0.00
  131   |  46    |   FC                                         |  =     99/230   | runtime:  0.00
  133   |  46    |   FC                                         |  =     97/230   | runtime:  0.00
  135   |  46    |   FC                                         |  =     19/46    | runtime:  0.00
  137   |  46    |   FC                                         |  =     93/230   | runtime:  0.00
  139   |  46    |   FC                                         |  =    139/322   | runtime:  0.00
  141   |  46    |   FC                                         |  =    141/322   | runtime:  0.00
  143   |  46    |   FC                                         |  =    143/322   | runtime:  0.00
  145   |  46    |   FC                                         |  =    145/322   | runtime:  0.00
  147   |  46    |   FC                                         |  =     21/46    | runtime:  0.00
  149   |  46    |       INT                                    |  =     21/46    | runtime:  0.00
  151   |  46    |   FC                                         |  =    125/276   | runtime:  0.00
  153   |  46    |   FC                                         |  =     41/92    | runtime:  0.00
  155   |  46    |   FC                                         |  =    121/276   | runtime:  0.00
  157   |  46    |   FC                                         |  =    119/276   | runtime:  0.00
  159   |  46    |   FC                                         |  =     39/92    | runtime:  0.00
  163   |  46    |   FC                                         |  =    163/368   | runtime:  0.00
  165   |  46    |   FC                                         |  =    165/368   | runtime:  0.00
  167   |  46    |   FC                                         |  =    167/368   | runtime:  0.00
  169   |  46    |   FC                                         |  =    169/368   | runtime:  0.00
  171   |  46    |       INT                                    |  =     32/69    | runtime:  0.00
  173   |  46    |                                 GAP          |  =    681/1472  | runtime:  0.34
  175   |  46    |   FC                                         |  =     21/46    | runtime:  0.00
  177   |  46    |   FC                                         |  =    145/322   | runtime:  0.02
  179   |  46    |   FC                                         |  =    143/322   | runtime:  0.00
  181   |  46    |   FC                                         |  =    141/322   | runtime:  0.00
  183   |  46    |   FC                                         |  =    139/322   | runtime:  0.00
  185   |  46    |   FC                                         |  =    185/414   | runtime:  0.00
  187   |  46    |   FC                                         |  =    187/414   | runtime:  0.00
  189   |  46    |   FC                                         |  =     21/46    | runtime:  0.00
  191   |  46    |   FC                                         |  =    191/414   | runtime:  0.00
  193   |  46    |   FC                                         |  =    193/414   | runtime:  0.00
  195   |  46    |       INT                                    |  =     43/92    | runtime:  0.00
  197   |  46    |   FC                                         |  =    171/368   | runtime:  0.00
  199   |  46    |   FC                                         |  =    169/368   | runtime:  0.00
  201   |  46    |   FC                                         |  =    167/368   | runtime:  0.00
  203   |  46    |   FC                                         |  =    165/368   | runtime:  0.00
  205   |  46    |   FC                                         |  =    163/368   | runtime:  0.00
  209   |  46    |   FC                                         |  =    209/460   | runtime:  0.02
  211   |  46    |   FC                                         |  =    211/460   | runtime:  0.00
  213   |  46    |   FC                                         |  =    213/460   | runtime:  0.00
  215   |  46    |   FC                                         |  =     43/92    | runtime:  0.00
  217   |  46    |                            MID               |  =    781/1656  | runtime:  0.16
  219   |  46    |   FC                                         |  =     65/138   | runtime:  0.00
  221   |  46    |   FC                                         |  =    193/414   | runtime:  0.02
  223   |  46    |   FC                                         |  =    191/414   | runtime:  0.00
  225   |  46    |   FC                                         |  =     21/46    | runtime:  0.00
  227   |  46    |   FC                                         |  =    187/414   | runtime:  0.00
  229   |  46    |   FC                                         |  =    185/414   | runtime:  0.00
  231   |  46    |   FC                                         |  =     21/46    | runtime:  0.00
  233   |  46    |   FC                                         |  =    233/506   | runtime:  0.00
  235   |  46    |   FC                                         |  =    235/506   | runtime:  0.00
  237   |  46    |   FC                                         |  =    237/506   | runtime:  0.00
  239   |  46    |   FC                                         |  =    239/506   | runtime:  0.00
  241   |  46    |       INT                                    |  =    109/230   | runtime:  0.00
  243   |  46    |   FC                                         |  =    217/460   | runtime:  0.00
  245   |  46    |   FC                                         |  =     43/92    | runtime:  0.00
  247   |  46    |   FC                                         |  =    213/460   | runtime:  0.00
  249   |  46    |   FC                                         |  =    211/460   | runtime:  0.02
  48    |  47    |   FC                                         |  =     16/47    | runtime:  0.00
  49    |  47    |                  EBM                         |  =      1/3     | runtime:  0.00
  50    |  47    |                  EBM                         |  =     16/47    | runtime:  0.00
  51    |  47    |                  EBM                         |  =      1/3     | runtime:  0.00
  52    |  47    |       INT                                    |  =     16/47    | runtime:  0.00
  53    |  47    |       INT                                    |  =     65/188   | runtime:  0.00
  54    |  47    |                                 GAP          |  =     16/47    | runtime:  0.06
  55    |  47    |       INT                                    |  =      1/3     | runtime:  0.00
  56    |  47    |       INT                                    |  =      1/3     | runtime:  0.00
  57    |  47    |       INT                                    |  =     67/188   | runtime:  0.00
  58    |  47    |       INT                                    |  =     50/141   | runtime:  0.00
  59    |  47    |       INT                                    |  =     83/235   | runtime:  0.00
  60    |  47    |                            MID               |  =     33/94    | runtime:  0.03
  61    |  47    |                                 GAP          |  =    114/329   | runtime:  0.14
  62    |  47    |   FC                                         |  =     16/47    | runtime:  0.00
  63    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  64    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  65    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  66    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  67    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  68    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  69    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  70    |  47    |   FC                                         |  =      1/3     | runtime:  0.00
  71    |  47    |   FC                                         |  =     71/188   | runtime:  0.00
  72    |  47    |   FC                                         |  =     18/47    | runtime:  0.02
  73    |  47    |   FC                                         |  =     73/188   | runtime:  0.00
  74    |  47    |   FC                                         |  =     37/94    | runtime:  0.00
  75    |  47    |   FC                                         |  =     75/188   | runtime:  0.00
  76    |  47    |   FC                                         |  =     19/47    | runtime:  0.00
  77    |  47    |                                 GAP          |  =    287/705   | runtime:  0.06
  78    |  47    |       INT                                    |  =     19/47    | runtime:  0.00
  79    |  47    |       INT                                    |  =     77/188   | runtime:  0.00
  80    |  47    |       INT                                    |  =     75/188   | runtime:  0.00
  81    |  47    |       INT                                    |  =    115/282   | runtime:  0.00
  82    |  47    |       INT                                    |  =     77/188   | runtime:  0.00
  83    |  47    |                            MID               |  =    191/470   | runtime:  0.03
  84    |  47    |   FC                                         |  =     19/47    | runtime:  0.00
  85    |  47    |   FC                                         |  =     56/141   | runtime:  0.00
  86    |  47    |   FC                                         |  =     55/141   | runtime:  0.00
  87    |  47    |   FC                                         |  =     18/47    | runtime:  0.00
  88    |  47    |   FC                                         |  =     53/141   | runtime:  0.00
  89    |  47    |   FC                                         |  =     52/141   | runtime:  0.00
  90    |  47    |   FC                                         |  =     17/47    | runtime:  0.02
  91    |  47    |   FC                                         |  =     50/141   | runtime:  0.00
  92    |  47    |   FC                                         |  =     49/141   | runtime:  0.00
  93    |  47    |   FC                                         |  =     16/47    | runtime:  0.00
  95    |  47    |   FC                                         |  =     19/47    | runtime:  0.00
  96    |  47    |   FC                                         |  =     96/235   | runtime:  0.00
  97    |  47    |   FC                                         |  =     97/235   | runtime:  0.00
  98    |  47    |   FC                                         |  =     98/235   | runtime:  0.00
  99    |  47    |   FC                                         |  =     99/235   | runtime:  0.00
  100   |  47    |   FC                                         |  =     20/47    | runtime:  0.00
  101   |  47    |                                      TRAIN   |  =    727/1692  | runtime:  1.43
  102   |  47    |                            MID               |  =    203/470   | runtime:  0.04
  103   |  47    |       INT                                    |  =    327/752   | runtime:  0.00
  104   |  47    |       INT                                    |  =    121/282   | runtime:  0.00
  105   |  47    |       INT                                    |  =    163/376   | runtime:  0.00
  106   |  47    |       INT                                    |  =    224/517   | runtime:  0.02
  107   |  47    |                                 GAP          |  =    587/1363  | runtime:  0.80
  108   |  47    |   FC                                         |  =     20/47    | runtime:  0.00
  109   |  47    |   FC                                         |  =     79/188   | runtime:  0.00
  110   |  47    |   FC                                         |  =     39/94    | runtime:  0.00
  111   |  47    |   FC                                         |  =     77/188   | runtime:  0.00
  112   |  47    |   FC                                         |  =     19/47    | runtime:  0.00
  113   |  47    |   FC                                         |  =     75/188   | runtime:  0.00
  114   |  47    |   FC                                         |  =     37/94    | runtime:  0.00
  115   |  47    |   FC                                         |  =     73/188   | runtime:  0.00
  116   |  47    |   FC                                         |  =     18/47    | runtime:  0.00
  117   |  47    |   FC                                         |  =     71/188   | runtime:  0.00
  118   |  47    |   FC                                         |  =     59/141   | runtime:  0.00
  119   |  47    |   FC                                         |  =    119/282   | runtime:  0.02
  120   |  47    |   FC                                         |  =     20/47    | runtime:  0.00
  121   |  47    |   FC                                         |  =    121/282   | runtime:  0.00
  122   |  47    |   FC                                         |  =     61/141   | runtime:  0.00
  123   |  47    |   FC                                         |  =     41/94    | runtime:  0.00
  124   |  47    |   FC                                         |  =     62/141   | runtime:  0.00
  125   |  47    |   FC                                         |  =    125/282   | runtime:  0.00
  126   |  47    |   FC                                         |  =     21/47    | runtime:  0.00
  127   |  47    |       INT                                    |  =    527/1175  | runtime:  0.00
  128   |  47    |       INT                                    |  =    167/376   | runtime:  0.00
  129   |  47    |       INT                                    |  =    211/470   | runtime:  0.00
  130   |  47    |   FC                                         |  =     21/47    | runtime:  0.00
  131   |  47    |   FC                                         |  =    104/235   | runtime:  0.00
  132   |  47    |   FC                                         |  =    103/235   | runtime:  0.00
  133   |  47    |   FC                                         |  =    102/235   | runtime:  0.00
  134   |  47    |   FC                                         |  =    101/235   | runtime:  0.02
  135   |  47    |   FC                                         |  =     20/47    | runtime:  0.00
  136   |  47    |   FC                                         |  =     99/235   | runtime:  0.00
  137   |  47    |   FC                                         |  =     98/235   | runtime:  0.00
