---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 110          |
|               PROC verified                |
|              time limit = 1000           |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  83    |  70    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  87    |  70    |       INT             HBM  MID  GAP          |  =     12/35    |   0.09 
  89    |  70    |                            MID  GAP          |  =     12/35    |   0.09 
  93    |  70    |   FC  INT        EBM       MID  GAP          |  =     47/140   |   15.40 
  97    |  70    |   FC             EBM                         |  =      1/3     |   0.06 
  99    |  70    |   FC             EBM                         |  =      1/3     |   0.05 
  101   |  70    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  70    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  70    |   FC                                         |  =    107/280   |   0.11 
  109   |  70    |   FC                                         |  =    109/280   |   0.11 
  72    |  71    |   FC  INT                  MID  GAP          |  =     24/71    |   2.42 
  73    |  71    |                  EBM                         |  =      1/3     |   0.04 
  74    |  71    |                  EBM                         |  =      1/3     |   0.03 
  75    |  71    |                  EBM                         |  =      1/3     |   0.04 
  76    |  71    |                  EBM                         |  =      1/3     |   0.03 
  77    |  71    |                  EBM                         |  =      1/3     |   0.03 
  78    |  71    |                       HBM       GAP          |  =     24/71    |   0.11 
  79    |  71    |       INT        EBM                         |  =      1/3     |   0.04 
  80    |  71    |       INT        EBM       MID               |  =     49/142   |   0.09 
  81    |  71    |                       HBM       GAP          |  =     24/71    |   0.09 
  82    |  71    |                                 GAP          |  =    170/497   |   0.71 
  83    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  84    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  85    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  86    |  71    |       INT  HALF  EBM       MID  GAP          |  =    101/284   |   0.09 
  87    |  71    |                       HBM       GAP          |  =    101/284   |   0.09 
  88    |  71    |       INT             HBM  MID  GAP          |  =     74/213   |   0.10 
  89    |  71    |       INT             HBM  MID  GAP          |  =     25/71    |   0.10 
  90    |  71    |                            MID  GAP          |  =     99/284   |   0.12 
  91    |  71    |                                 GAP          |  =    124/355   |   0.14 
  92    |  71    |                                 GAP          |  =    197/568   |   0.15 
  93    |  71    |                                 GAP          |  =    243/710   |   0.26 
  94    |  71    |   FC  INT        EBM       MID  GAP          |  =     24/71    |   1.43 
  95    |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  96    |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  97    |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  98    |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  99    |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  100   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  101   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  102   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  104   |  71    |   FC             EBM                         |  =      1/3     |   0.08 
  105   |  71    |   FC             EBM                         |  =      1/3     |   0.07 
  106   |  71    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  71    |   FC                                         |  =    107/284   |   0.12 
  108   |  71    |   FC                                         |  =     27/71    |   0.09 
  109   |  71    |   FC                                         |  =    109/284   |   0.12 
  110   |  71    |   FC                                         |  =     55/142   |   0.09 
  73    |  72    |                  EBM                         |  =      1/3     |   0.04 
  77    |  72    |                  EBM                         |  =      1/3     |   0.03 
  79    |  72    |                       HBM       GAP          |  =     37/108   |   0.93 
  83    |  72    |                                 GAP          |  =     41/120   |   0.17 
  85    |  72    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  89    |  72    |       INT             HBM  MID  GAP          |  =     19/54    |   0.09 
  91    |  72    |                            MID  GAP          |  =     17/48    |   0.31 
  95    |  72    |                                 GAP          |  =     55/162   |   1.32 
  97    |  72    |   FC             EBM                         |  =      1/3     |   0.06 
  101   |  72    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  72    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  72    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  72    |   FC                                         |  =    109/288   |   0.12 
  74    |  73    |                  EBM  HBM       GAP          |  =     49/146   |   11.19 
  75    |  73    |                  EBM            GAP          |  =     49/146   |   4.55 
  76    |  73    |                  EBM            GAP          |  =     49/146   |   3.16 
  77    |  73    |                  EBM            GAP          |  =     49/146   |   2.68 
  78    |  73    |                  EBM                         |  =      1/3     |   0.05 
  79    |  73    |                  EBM       MID  GAP          |  =     49/146   |   2.07 
  80    |  73    |                       HBM       GAP          |  =     25/73    |   0.12 
  81    |  73    |       INT        EBM       MID  GAP          |  =     49/146   |   1.93 
  82    |  73    |       INT        EBM                         |  =      1/3     |   0.03 
  83    |  73    |                                 GAP          |  =    253/730   |   0.50 
  84    |  73    |                                 GAP          |  =     25/73    |   0.13 
  85    |  73    |       INT  HALF  EBM       MID  GAP          |  =     49/146   |   2.91 
  86    |  73    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  87    |  73    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  88    |  73    |       INT  HALF  EBM       MID  GAP          |  =    103/292   |   0.09 
  89    |  73    |                                 GAP          |  =    157/438   |   0.12 
  90    |  73    |       INT             HBM  MID  GAP          |  =     26/73    |   0.16 
  91    |  73    |       INT                  MID  GAP          |  =     74/219   |   0.10 
  92    |  73    |       INT             HBM  MID  GAP          |  =     26/73    |   0.12 
  93    |  73    |                            MID  GAP          |  =     51/146   |   0.10 
  94    |  73    |                                 GAP          |  =    178/511   |   0.14 
  95    |  73    |                                 GAP          |  =    227/657   |   0.21 
  96    |  73    |                                 GAP          |  =    324/949   |   1.75 
  97    |  73    |   FC  INT        EBM       MID  GAP          |  =     49/146   |   18.14 
  98    |  73    |   FC             EBM                         |  =      1/3     |   0.05 
  99    |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  100   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  101   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  102   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  104   |  73    |   FC             EBM                         |  =      1/3     |   0.07 
  105   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  106   |  73    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  73    |   FC             EBM                         |  =      1/3     |   0.08 
  108   |  73    |   FC             EBM                         |  =      1/3     |   0.06 
  109   |  73    |   FC             EBM                         |  =      1/3     |   0.07 
  110   |  73    |   FC                                         |  =     55/146   |   0.10 
  75    |  74    |   FC  INT                  MID  GAP          |  =     25/74    |   2.30 
  77    |  74    |                  EBM  HBM       GAP          |  =     25/74    |   0.78 
  79    |  74    |                  EBM                         |  =      1/3     |   0.05 
  81    |  74    |                  EBM       MID  GAP          |  =     51/148   |   0.47 
  83    |  74    |       INT        EBM                         |  =      1/3     |   0.04 
  85    |  74    |                                 GAP          |  =    101/296   |   0.14 
  87    |  74    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  89    |  74    |       INT  HALF  EBM       MID  GAP          |  =     13/37    |   0.11 
  91    |  74    |                       HBM       GAP          |  =     53/148   |   0.17 
  93    |  74    |       INT             HBM  MID  GAP          |  =    131/370   |   0.12 
  95    |  74    |                                 GAP          |  =     64/185   |   0.13 
  97    |  74    |                                 GAP          |  =     38/111   |   0.22 
  99    |  74    |   FC             EBM                         |  =      1/3     |   0.07 
  101   |  74    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  74    |   FC             EBM                         |  =      1/3     |   0.06 
  105   |  74    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  74    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  74    |   FC             EBM                         |  =      1/3     |   0.08 
  76    |  75    |                  EBM                         |  =      1/3     |   0.04 
  77    |  75    |                  EBM  HBM                    |  =    101/300   |   4.54 
  79    |  75    |                                 GAP          |  =    101/300   |   0.64 
  82    |  75    |                  EBM       MID  GAP          |  =    103/300   |   0.13 
  83    |  75    |                                 GAP          |  =    203/600   |   0.55 
  86    |  75    |                       HBM       GAP          |  =     26/75    |   0.16 
  88    |  75    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  89    |  75    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  91    |  75    |       INT  HALF  EBM       MID  GAP          |  =    107/300   |   0.11 
  92    |  75    |                       HBM       GAP          |  =     53/150   |   0.10 
  94    |  75    |       INT             HBM  MID  GAP          |  =     44/125   |   0.11 
  97    |  75    |                                 GAP          |  =     31/90    |   0.15 
  98    |  75    |                                 GAP          |  =    232/675   |   0.24 
  101   |  75    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  75    |   FC             EBM                         |  =      1/3     |   0.07 
  104   |  75    |   FC             EBM                         |  =      1/3     |   0.07 
  106   |  75    |   FC             EBM                         |  =      1/3     |   0.06 
  107   |  75    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  75    |   FC             EBM                         |  =      1/3     |   0.07 
  77    |  76    |                  EBM  HBM       GAP          |  =     51/152   |   12.37 
  79    |  76    |                       HBM       GAP          |  =     77/228   |   2.08 
  81    |  76    |                  EBM            GAP          |  =     51/152   |   2.52 
  83    |  76    |                  EBM       MID  GAP          |  =     13/38    |   0.13 
  85    |  76    |       INT        EBM                         |  =      1/3     |   0.04 
  87    |  76    |                       HBM       GAP          |  =    131/380   |   0.14 
  89    |  76    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  91    |  76    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  93    |  76    |                       HBM       GAP          |  =    109/304   |   0.34 
  97    |  76    |                            MID  GAP          |  =     20/57    |   0.13 
  99    |  76    |                                 GAP          |  =    105/304   |   0.21 
  101   |  76    |   FC  INT        EBM       MID  GAP          |  =     51/152   |   25.56 
  103   |  76    |   FC             EBM                         |  =      1/3     |   0.06 
  105   |  76    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  76    |   FC             EBM                         |  =      1/3     |   0.06 
  109   |  76    |   FC             EBM                         |  =      1/3     |   0.07 
  78    |  77    |   FC  INT                  MID  GAP          |  =     26/77    |   3.04 
  79    |  77    |                  EBM                         |  =      1/3     |   0.04 
  80    |  77    |                  EBM                         |  =     26/77    |   0.59 
  81    |  77    |                       HBM       GAP          |  =     26/77    |   0.33 
  82    |  77    |                  EBM            GAP          |  =     26/77    |   0.62 
  83    |  77    |                                 GAP          |  =    157/462   |   0.55 
  85    |  77    |                                 GAP          |  =    157/462   |   0.25 
  86    |  77    |       INT        EBM                         |  =      1/3     |   0.04 
  87    |  77    |       INT        EBM       MID               |  =    107/308   |   0.11 
  89    |  77    |                                 GAP          |  =    157/462   |   0.19 
  90    |  77    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  92    |  77    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  93    |  77    |       INT  HALF  EBM       MID  GAP          |  =    109/308   |   0.11 
  94    |  77    |                                 GAP          |  =    138/385   |   0.13 
  95    |  77    |                                 GAP          |  =    437/1232  |   0.63 
  96    |  77    |       INT                  MID  GAP          |  =     26/77    |   0.10 
  97    |  77    |                                 GAP          |  =    219/616   |   0.31 
  100   |  77    |                                 GAP          |  =    186/539   |   0.20 
  101   |  77    |                                 GAP          |  =    290/847   |   0.48 
  102   |  77    |   FC  INT        EBM       MID  GAP          |  =     26/77    |   1.94 
  103   |  77    |   FC             EBM                         |  =      1/3     |   0.06 
  104   |  77    |   FC             EBM                         |  =      1/3     |   0.07 
  106   |  77    |   FC             EBM                         |  =      1/3     |   0.06 
  107   |  77    |   FC             EBM                         |  =      1/3     |   0.07 
  108   |  77    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  77    |   FC             EBM                         |  =      1/3     |   0.07 
  79    |  78    |                  EBM                         |  =      1/3     |   0.04 
  83    |  78    |                                 GAP          |  =     79/234   |   0.75 
  85    |  78    |                  EBM                         |  =      1/3     |   0.04 
  89    |  78    |                       HBM       GAP          |  =     79/234   |   0.11 
  95    |  78    |       INT  HALF  EBM       MID  GAP          |  =     14/39    |   0.12 
  97    |  78    |       INT             HBM  MID  GAP          |  =     40/117   |   0.11 
  101   |  78    |                                 GAP          |  =      9/26    |   0.14 
  103   |  78    |                                 GAP          |  =    119/351   |   1.43 
  107   |  78    |   FC             EBM                         |  =      1/3     |   0.08 
  109   |  78    |   FC             EBM                         |  =      1/3     |   0.07 
  80    |  79    |                  EBM  HBM       GAP          |  =     53/158   |   13.69 
  81    |  79    |                  EBM            GAP          |  =     53/158   |   5.86 
  82    |  79    |                  EBM                         |  =      1/3     |   0.04 
  83    |  79    |                  EBM                         |  =    107/316   |   0.43 
  84    |  79    |                                 GAP          |  =    107/316   |   1.28 
  85    |  79    |                       HBM       GAP          |  =     80/237   |   0.19 
  86    |  79    |                  EBM                         |  =      1/3     |   0.04 
  87    |  79    |                       HBM       GAP          |  =     27/79    |   0.22 
  88    |  79    |       INT        EBM                         |  =      1/3     |   0.05 
  89    |  79    |       INT        EBM       MID               |  =    109/316   |   0.12 
  90    |  79    |                       HBM       GAP          |  =     27/79    |   0.12 
  91    |  79    |                                 GAP          |  =    217/632   |   0.28 
  92    |  79    |       INT  HALF  EBM       MID  GAP          |  =     53/158   |   3.85 
  93    |  79    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  94    |  79    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  95    |  79    |       INT  HALF  EBM       MID  GAP          |  =    111/316   |   0.10 
  96    |  79    |       INT  HALF  EBM       MID  GAP          |  =    113/316   |   1.32 
  97    |  79    |                       HBM       GAP          |  =    169/474   |   0.11 
  98    |  79    |       INT             HBM  MID  GAP          |  =     82/237   |   0.11 
  99    |  79    |       INT             HBM  MID  GAP          |  =    139/395   |   0.12 
  100   |  79    |                            MID  GAP          |  =    111/316   |   0.12 
  101   |  79    |                                 GAP          |  =    306/869   |   0.21 
  102   |  79    |                                 GAP          |  =     55/158   |   0.14 
  103   |  79    |                                 GAP          |  =    217/632   |   0.21 
  104   |  79    |                                 GAP          |  =    377/1106  |   1.76 
  105   |  79    |   FC  INT        EBM       MID  GAP          |  =     53/158   |   30.38 
  106   |  79    |   FC             EBM                         |  =      1/3     |   0.07 
  107   |  79    |   FC             EBM                         |  =      1/3     |   0.07 
  108   |  79    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  79    |   FC             EBM                         |  =      1/3     |   0.07 
  110   |  79    |   FC             EBM                         |  =      1/3     |   0.08 
  81    |  80    |   FC  INT                  MID  GAP          |  =     27/80    |   2.93 
  83    |  80    |                  EBM                         |  =      1/3     |   0.05 
  87    |  80    |                  EBM                         |  =      1/3     |   0.04 
  89    |  80    |       INT        EBM                         |  =      1/3     |   0.04 
  91    |  80    |                       HBM       GAP          |  =     83/240   |   1.27 
  93    |  80    |       INT  HALF  EBM       MID  GAP          |  =     27/80    |   0.67 
  97    |  80    |       INT  HALF  EBM       MID  GAP          |  =     57/160   |   0.11 
  99    |  80    |       INT             HBM  MID  GAP          |  =      7/20    |   0.11 
  101   |  80    |                                 GAP          |  =    227/640   |   0.14 
  103   |  80    |                                 GAP          |  =     39/112   |   0.16 
  107   |  80    |   FC             EBM                         |  =      1/3     |   0.07 
  109   |  80    |   FC             EBM                         |  =      1/3     |   0.10 
  82    |  81    |                  EBM                         |  =      1/3     |   0.04 
  83    |  81    |                  EBM  HBM       GAP          |  =    109/324   |   5.96 
  85    |  81    |                  EBM                         |  =      1/3     |   0.05 
  86    |  81    |                       HBM       GAP          |  =     82/243   |   0.26 
  88    |  81    |                  EBM                         |  =      1/3     |   0.04 
  89    |  81    |                       HBM       GAP          |  =     82/243   |   0.14 
  91    |  81    |       INT        EBM                         |  =      1/3     |   0.05 
  92    |  81    |                       HBM       GAP          |  =    169/486   |   0.19 
  94    |  81    |                                 GAP          |  =    137/405   |   0.47 
  95    |  81    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  97    |  81    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  98    |  81    |       INT  HALF  EBM       MID  GAP          |  =    115/324   |   0.11 
  100   |  81    |       INT             HBM  MID  GAP          |  =     86/243   |   2.40 
  101   |  81    |       INT                  MID  GAP          |  =     82/243   |   0.12 
  103   |  81    |                            MID  GAP          |  =     37/108   |   0.14 
  104   |  81    |                                 GAP          |  =     28/81    |   0.13 
  106   |  81    |                                 GAP          |  =     34/99    |   0.32 
  107   |  81    |                                 GAP          |  =     61/180   |   2.02 
  109   |  81    |   FC             EBM                         |  =      1/3     |   0.07 
  110   |  81    |   FC             EBM                         |  =      1/3     |   0.07 
  83    |  82    |                  EBM  HBM       GAP          |  =     55/164   |   15.47 
  85    |  82    |                  EBM            GAP          |  =     55/164   |   4.49 
  87    |  82    |                  EBM  HBM       GAP          |  =     14/41    |   0.31 
  89    |  82    |                  EBM                         |  =      1/3     |   0.04 
  91    |  82    |       INT        EBM       MID  GAP          |  =     55/164   |   2.71 
  93    |  82    |                       HBM       GAP          |  =     57/164   |   0.15 
  95    |  82    |                                 GAP          |  =    223/656   |   1.20 
  97    |  82    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  99    |  82    |       INT  HALF  EBM       MID  GAP          |  =     29/82    |   0.10 
  101   |  82    |                                 GAP          |  =    117/328   |   0.19 
  103   |  82    |       INT             HBM  MID  GAP          |  =     29/82    |   0.12 
  105   |  82    |                                 GAP          |  =     72/205   |   3.49 
  107   |  82    |                                 GAP          |  =    141/410   |   0.22 
  109   |  82    |   FC  INT        EBM       MID  GAP          |  =     55/164   |   34.96 
  84    |  83    |   FC  INT                  MID  GAP          |  =     28/83    |   4.11 
  85    |  83    |                  EBM                         |  =      1/3     |   0.05 
  86    |  83    |                  EBM  HBM       GAP          |  =     28/83    |   1.13 
  87    |  83    |                  EBM                         |  =      1/3     |   0.05 
  88    |  83    |                  EBM            GAP          |  =    113/332   |   2.23 
  89    |  83    |                  EBM                         |  =    113/332   |   0.19 
  90    |  83    |                  EBM                         |  =      1/3     |   0.05 
  91    |  83    |                       HBM       GAP          |  =     57/166   |   0.22 
  92    |  83    |       INT        EBM       MID  GAP          |  =     28/83    |   0.62 
  93    |  83    |       INT        EBM                         |  =      1/3     |   0.05 
  94    |  83    |       INT        EBM       MID               |  =     29/83    |   0.19 
  95    |  83    |                       HBM       GAP          |  =    143/415   |   0.15 
  96    |  83    |                                 GAP          |  =    113/332   |   0.24 
  97    |  83    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  98    |  83    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  99    |  83    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  100   |  83    |       INT  HALF  EBM       MID  GAP          |  =    117/332   |   0.11 
  101   |  83    |                                 GAP          |  =    297/830   |   0.18 
  102   |  83    |                       HBM       GAP          |  =     89/249   |   0.12 
  103   |  83    |       INT             HBM  MID  GAP          |  =     86/249   |   0.11 
  104   |  83    |       INT             HBM  MID  GAP          |  =    146/415   |   0.13 
  105   |  83    |                            MID  GAP          |  =    117/332   |   0.13 
  106   |  83    |                            MID  GAP          |  =    175/498   |   0.16 
  107   |  83    |                                 GAP          |  =     29/83    |   0.15 
  108   |  83    |                                 GAP          |  =     86/249   |   0.21 
  109   |  83    |                                 GAP          |  =    369/1079  |   0.83 
  110   |  83    |   FC  INT        EBM       MID  GAP          |  =     28/83    |   2.54 
  85    |  84    |                  EBM                         |  =      1/3     |   0.05 
  89    |  84    |                  EBM            GAP          |  =     19/56    |   0.25 
  95    |  84    |       INT        EBM       MID               |  =     39/112   |   1.67 
  97    |  84    |                                 GAP          |  =     67/196   |   0.24 
  101   |  84    |       INT  HALF  EBM       MID  GAP          |  =     59/168   |   0.11 
  103   |  84    |                       HBM       GAP          |  =     17/48    |   0.12 
  107   |  84    |                            MID  GAP          |  =     22/63    |   0.13 
  109   |  84    |                                 GAP          |  =     17/49    |   0.20 
  86    |  85    |                  EBM  HBM       GAP          |  =     57/170   |   17.53 
  87    |  85    |                  EBM            GAP          |  =     57/170   |   7.45 
  88    |  85    |                       HBM       GAP          |  =     86/255   |   3.20 
  89    |  85    |                  EBM            GAP          |  =     57/170   |   4.17 
  91    |  85    |                  EBM                         |  =      1/3     |   0.05 
  92    |  85    |                  EBM       MID  GAP          |  =     57/170   |   3.02 
  93    |  85    |                  EBM       MID  GAP          |  =    117/340   |   1.54 
  94    |  85    |                                 GAP          |  =    173/510   |   1.21 
  96    |  85    |       INT        EBM       MID               |  =     59/170   |   0.12 
  97    |  85    |                       HBM       GAP          |  =     86/255   |   0.12 
  98    |  85    |                                 GAP          |  =     29/85    |   0.16 
  99    |  85    |       INT  HALF  EBM       MID  GAP          |  =     57/170   |   5.74 
  101   |  85    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  103   |  85    |       INT  HALF  EBM       MID  GAP          |  =    121/340   |   0.11 
  104   |  85    |                       HBM       GAP          |  =     61/170   |   0.21 
  106   |  85    |       INT                  MID  GAP          |  =     86/255   |   0.13 
  107   |  85    |                                 GAP          |  =    483/1360  |   0.37 
  108   |  85    |                            MID  GAP          |  =    117/340   |   0.14 
  109   |  85    |                                 GAP          |  =    148/425   |   0.18 
  87    |  86    |   FC  INT                  MID  GAP          |  =     29/86    |   3.79 
  89    |  86    |                  EBM            GAP          |  =     29/86    |   0.88 
  91    |  86    |                  EBM                         |  =      1/3     |   0.05 
  93    |  86    |                  EBM       MID  GAP          |  =     29/86    |   0.74 
  95    |  86    |                                 GAP          |  =     73/215   |   0.31 
  97    |  86    |       INT        EBM       MID               |  =    119/344   |   0.12 
  99    |  86    |                                 GAP          |  =     59/172   |   0.17 
  101   |  86    |       INT  HALF  EBM                         |  =      1/3     |   0.05 
  103   |  86    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  105   |  86    |                                 GAP          |  =     77/215   |   0.15 
  107   |  86    |       INT             HBM  MID  GAP          |  =     44/129   |   0.14 
  109   |  86    |                            MID  GAP          |  =     15/43    |   0.13 
  88    |  87    |                  EBM                         |  =      1/3     |   0.05 
  89    |  87    |                  EBM  HBM                    |  =     39/116   |   8.29 
  91    |  87    |                                 GAP          |  =     39/116   |   1.09 
  92    |  87    |                  EBM                         |  =      1/3     |   0.05 
  94    |  87    |                                 GAP          |  =     88/261   |   0.57 
  95    |  87    |                  EBM       MID  GAP          |  =    119/348   |   0.15 
  97    |  87    |       INT        EBM                         |  =      1/3     |   0.05 
  98    |  87    |       INT        EBM       MID               |  =     10/29    |   0.12 
  100   |  87    |                                 GAP          |  =     59/174   |   0.12 
  101   |  87    |                                 GAP          |  =    353/1044  |   0.75 
  103   |  87    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  104   |  87    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  106   |  87    |                                 GAP          |  =    218/609   |   0.16 
  107   |  87    |                                 GAP          |  =     83/232   |   0.36 
  109   |  87    |       INT             HBM  MID  GAP          |  =     51/145   |   0.14 
  110   |  87    |                            MID  GAP          |  =     41/116   |   3.97 
  89    |  88    |                  EBM  HBM       GAP          |  =     59/176   |   18.84 
  91    |  88    |                  EBM                         |  =      1/3     |   0.05 
  93    |  88    |                  EBM                         |  =      1/3     |   0.06 
  95    |  88    |                                 GAP          |  =    149/440   |   1.30 
  97    |  88    |                                 GAP          |  =     15/44    |   0.21 
  101   |  88    |                                 GAP          |  =     11/32    |   0.15 
  103   |  88    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  105   |  88    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  107   |  88    |       INT  HALF  EBM       MID  GAP          |  =     63/176   |   0.45 
  109   |  88    |       INT             HBM  MID  GAP          |  =     23/66    |   0.13 
  90    |  89    |   FC  INT                  MID  GAP          |  =     30/89    |   5.03 
  91    |  89    |                  EBM                         |  =      1/3     |   0.06 
  92    |  89    |                  EBM                         |  =      1/3     |   0.05 
  93    |  89    |                       HBM       GAP          |  =     30/89    |   0.52 
  94    |  89    |                  EBM                         |  =      1/3     |   0.05 
  95    |  89    |                  EBM                         |  =      1/3     |   0.05 
  96    |  89    |                                 GAP          |  =     30/89    |   0.21 
  97    |  89    |                  EBM                         |  =      1/3     |   0.06 
  98    |  89    |                       HBM       GAP          |  =    152/445   |   0.22 
  99    |  89    |       INT        EBM                         |  =      1/3     |   0.06 
  100   |  89    |       INT        EBM                         |  =      1/3     |   0.05 
  101   |  89    |                       HBM       GAP          |  =    123/356   |   0.13 
  102   |  89    |                                 GAP          |  =    123/356   |   0.21 
  103   |  89    |                                 GAP          |  =    212/623   |   0.33 
  104   |  89    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  105   |  89    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  106   |  89    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  107   |  89    |       INT  HALF  EBM       MID  GAP          |  =    125/356   |   0.12 
  108   |  89    |       INT  HALF  EBM       MID  GAP          |  =    127/356   |   0.13 
  109   |  89    |                       HBM       GAP          |  =    127/356   |   0.13 
  110   |  89    |       INT             HBM  MID  GAP          |  =     94/267   |   0.13 
  91    |  90    |                  EBM                         |  =      1/3     |   0.06 
  97    |  90    |                       HBM       GAP          |  =     17/50    |   1.77 
  101   |  90    |       INT        EBM                         |  =      1/3     |   0.06 
  103   |  90    |                       HBM       GAP          |  =     31/90    |   0.15 
  107   |  90    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  109   |  90    |       INT  HALF  EBM       MID  GAP          |  =     16/45    |   0.12 
  92    |  91    |                  EBM  HBM       GAP          |  =     61/182   |   23.19 
  93    |  91    |                  EBM            GAP          |  =     61/182   |   10.05 
  94    |  91    |                  EBM            GAP          |  =     61/182   |   7.10 
  95    |  91    |                  EBM            GAP          |  =    123/364   |   0.50 
  96    |  91    |                  EBM            GAP          |  =     61/182   |   4.88 
  97    |  91    |                  EBM            GAP          |  =     61/182   |   4.52 
  99    |  91    |                  EBM                         |  =      1/3     |   0.06 
  100   |  91    |                       HBM       GAP          |  =     92/273   |   0.15 
  101   |  91    |       INT        EBM       MID  GAP          |  =     61/182   |   4.15 
  102   |  91    |       INT        EBM                         |  =      1/3     |   0.06 
  103   |  91    |                                 GAP          |  =    222/637   |   0.45 
  106   |  91    |       INT  HALF  EBM       MID  GAP          |  =     61/182   |   7.43 
  107   |  91    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  108   |  91    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  109   |  91    |       INT  HALF  EBM                         |  =      1/3     |   0.07 
  110   |  91    |       INT  HALF  EBM       MID  GAP          |  =    129/364   |   0.14 
  93    |  92    |   FC  INT                  MID  GAP          |  =     31/92    |   4.52 
  95    |  92    |                  EBM  HBM       GAP          |  =     31/92    |   1.52 
  97    |  92    |                  EBM            GAP          |  =     31/92    |   1.08 
  99    |  92    |                       HBM       GAP          |  =     31/92    |   0.20 
  101   |  92    |                       HBM       GAP          |  =     47/138   |   0.17 
  103   |  92    |       INT        EBM                         |  =      1/3     |   0.06 
  105   |  92    |                       HBM       GAP          |  =     31/92    |   0.13 
  107   |  92    |       INT  HALF  EBM       MID  GAP          |  =     31/92    |   1.02 
  109   |  92    |       INT  HALF  EBM                         |  =      1/3     |   0.06 
  94    |  93    |                  EBM                         |  =      1/3     |   0.06 
  95    |  93    |                  EBM  HBM       GAP          |  =    125/372   |   10.11 
  97    |  93    |                  EBM                         |  =      1/3     |   0.07 
  98    |  93    |                                 GAP          |  =     94/279   |   1.44 
  100   |  93    |                       HBM       GAP          |  =     95/279   |   1.94 
  101   |  93    |                  EBM                         |  =      1/3     |   0.06 
  103   |  93    |                                 GAP          |  =    251/744   |   0.63 
