---------------------------------------------
|    3 ≤ s ≤ 100    s < m < 250             |
|     m and s that did not match SCOTT      |
---------------------------------------------


m: 15  s: 11  | Scott alpha: 1/3  | other alpha: 7/22 | split:  V 
m: 112  s: 79  | Scott alpha: 1/3  | other alpha: 23/79 | split:  V 
m: 113  s: 79  | Scott alpha: 1/3  | other alpha: 45/158 | split:  V 
m: 114  s: 79  | Scott alpha: 1/3  | other alpha: 22/79 | split:  V 
m: 115  s: 79  | Scott alpha: 1/3  | other alpha: 43/158 | split:  V 
m: 116  s: 79  | Scott alpha: 1/3  | other alpha: 21/79 | split:  V 
m: 117  s: 79  | Scott alpha: 1/3  | other alpha: 41/158 | split:  V 
m: 118  s: 79  | Scott alpha: 1/3  | other alpha: 20/79 | split:  V 
m: 107  s: 80  | Scott alpha: 1/3  | other alpha: 53/160 | split:  V 
m: 109  s: 80  | Scott alpha: 1/3  | other alpha: 51/160 | split:  V 
m: 111  s: 80  | Scott alpha: 1/3  | other alpha: 49/160 | split:  V 
m: 113  s: 80  | Scott alpha: 1/3  | other alpha: 47/160 | split:  V 
m: 117  s: 80  | Scott alpha: 1/3  | other alpha: 43/160 | split:  V 
m: 119  s: 80  | Scott alpha: 1/3  | other alpha: 41/160 | split:  V 
m: 109  s: 81  | Scott alpha: 1/3  | other alpha: 53/162 | split:  V 
m: 110  s: 81  | Scott alpha: 1/3  | other alpha: 26/81 | split:  V 
m: 112  s: 81  | Scott alpha: 1/3  | other alpha: 25/81 | split:  V 
m: 113  s: 81  | Scott alpha: 1/3  | other alpha: 49/162 | split:  V 
m: 115  s: 81  | Scott alpha: 1/3  | other alpha: 47/162 | split:  V 
m: 116  s: 81  | Scott alpha: 1/3  | other alpha: 23/81 | split:  V 
m: 118  s: 81  | Scott alpha: 1/3  | other alpha: 22/81 | split:  V 
m: 119  s: 81  | Scott alpha: 1/3  | other alpha: 43/162 | split:  V 
m: 121  s: 81  | Scott alpha: 1/3  | other alpha: 41/162 | split:  V 
m: 111  s: 82  | Scott alpha: 1/3  | other alpha: 53/164 | split:  V 
m: 113  s: 82  | Scott alpha: 1/3  | other alpha: 51/164 | split:  V 
m: 115  s: 82  | Scott alpha: 1/3  | other alpha: 49/164 | split:  V 
m: 117  s: 82  | Scott alpha: 1/3  | other alpha: 47/164 | split:  V 
m: 119  s: 82  | Scott alpha: 1/3  | other alpha: 45/164 | split:  V 
m: 121  s: 82  | Scott alpha: 1/3  | other alpha: 43/164 | split:  V 
m: 187  s: 82  | Scott alpha: 881/2050  | other alpha: 4687/10906 | split:  V 
m: 227  s: 82  | Scott alpha: 1097/2460  | other alpha: 8119/18204 | split:  V 
m: 111  s: 83  | Scott alpha: 1/3  | other alpha: 55/166 | split:  V 
m: 112  s: 83  | Scott alpha: 1/3  | other alpha: 27/83 | split:  V 
m: 113  s: 83  | Scott alpha: 1/3  | other alpha: 53/166 | split:  V 
m: 114  s: 83  | Scott alpha: 1/3  | other alpha: 26/83 | split:  V 
m: 115  s: 83  | Scott alpha: 1/3  | other alpha: 51/166 | split:  V 
m: 116  s: 83  | Scott alpha: 1/3  | other alpha: 25/83 | split:  V 
m: 117  s: 83  | Scott alpha: 1/3  | other alpha: 49/166 | split:  V 
m: 118  s: 83  | Scott alpha: 1/3  | other alpha: 24/83 | split:  V 
m: 119  s: 83  | Scott alpha: 1/3  | other alpha: 47/166 | split:  V 
m: 120  s: 83  | Scott alpha: 1/3  | other alpha: 23/83 | split:  V 
m: 121  s: 83  | Scott alpha: 1/3  | other alpha: 45/166 | split:  V 
m: 122  s: 83  | Scott alpha: 1/3  | other alpha: 22/83 | split:  V 
m: 123  s: 83  | Scott alpha: 1/3  | other alpha: 43/166 | split:  V 
m: 124  s: 83  | Scott alpha: 1/3  | other alpha: 21/83 | split:  V 
m: 189  s: 83  | Scott alpha: 1143/2656  | other alpha: 5251/12201 | split:  V 
m: 113  s: 84  | Scott alpha: 1/3  | other alpha: 55/168 | split:  V 
m: 115  s: 84  | Scott alpha: 1/3  | other alpha: 53/168 | split:  V 
m: 121  s: 84  | Scott alpha: 1/3  | other alpha: 47/168 | split:  V 
m: 125  s: 84  | Scott alpha: 1/3  | other alpha: 43/168 | split:  V 
m: 233  s: 84  | Scott alpha: 617/1386  | other alpha: 8227/18480 | split:  V 
m: 114  s: 85  | Scott alpha: 1/3  | other alpha: 28/85 | split:  V 
m: 116  s: 85  | Scott alpha: 1/3  | other alpha: 27/85 | split:  V 
m: 117  s: 85  | Scott alpha: 1/3  | other alpha: 53/170 | split:  V 
m: 118  s: 85  | Scott alpha: 1/3  | other alpha: 26/85 | split:  V 
m: 121  s: 85  | Scott alpha: 1/3  | other alpha: 49/170 | split:  V 
m: 122  s: 85  | Scott alpha: 1/3  | other alpha: 24/85 | split:  V 
m: 123  s: 85  | Scott alpha: 1/3  | other alpha: 47/170 | split:  V 
m: 124  s: 85  | Scott alpha: 1/3  | other alpha: 23/85 | split:  V 
m: 126  s: 85  | Scott alpha: 1/3  | other alpha: 22/85 | split:  V 
m: 127  s: 85  | Scott alpha: 1/3  | other alpha: 43/170 | split:  V 
m: 115  s: 86  | Scott alpha: 1/3  | other alpha: 57/172 | split:  V 
m: 117  s: 86  | Scott alpha: 1/3  | other alpha: 55/172 | split:  V 
m: 119  s: 86  | Scott alpha: 1/3  | other alpha: 53/172 | split:  V 
m: 121  s: 86  | Scott alpha: 1/3  | other alpha: 51/172 | split:  V 
m: 123  s: 86  | Scott alpha: 1/3  | other alpha: 49/172 | split:  V 
m: 125  s: 86  | Scott alpha: 1/3  | other alpha: 47/172 | split:  V 
m: 127  s: 86  | Scott alpha: 1/3  | other alpha: 45/172 | split:  V 
m: 118  s: 87  | Scott alpha: 1/3  | other alpha: 28/87 | split:  V 
m: 119  s: 87  | Scott alpha: 1/3  | other alpha: 55/174 | split:  V 
m: 121  s: 87  | Scott alpha: 1/3  | other alpha: 53/174 | split:  V 
m: 122  s: 87  | Scott alpha: 1/3  | other alpha: 26/87 | split:  V 
m: 124  s: 87  | Scott alpha: 1/3  | other alpha: 25/87 | split:  V 
m: 125  s: 87  | Scott alpha: 1/3  | other alpha: 49/174 | split:  V 
m: 127  s: 87  | Scott alpha: 1/3  | other alpha: 47/174 | split:  V 
m: 128  s: 87  | Scott alpha: 1/3  | other alpha: 23/87 | split:  V 
m: 130  s: 87  | Scott alpha: 1/3  | other alpha: 22/87 | split:  V 
m: 119  s: 88  | Scott alpha: 1/3  | other alpha: 57/176 | split:  V 
m: 123  s: 88  | Scott alpha: 1/3  | other alpha: 53/176 | split:  V 
m: 125  s: 88  | Scott alpha: 1/3  | other alpha: 51/176 | split:  V 
m: 127  s: 88  | Scott alpha: 1/3  | other alpha: 49/176 | split:  V 
m: 129  s: 88  | Scott alpha: 1/3  | other alpha: 47/176 | split:  V 
m: 131  s: 88  | Scott alpha: 1/3  | other alpha: 45/176 | split:  V 
m: 119  s: 89  | Scott alpha: 1/3  | other alpha: 59/178 | split:  V 
m: 120  s: 89  | Scott alpha: 1/3  | other alpha: 29/89 | split:  V 
m: 121  s: 89  | Scott alpha: 1/3  | other alpha: 57/178 | split:  V 
m: 122  s: 89  | Scott alpha: 1/3  | other alpha: 28/89 | split:  V 
m: 123  s: 89  | Scott alpha: 1/3  | other alpha: 55/178 | split:  V 
m: 124  s: 89  | Scott alpha: 1/3  | other alpha: 27/89 | split:  V 
m: 125  s: 89  | Scott alpha: 1/3  | other alpha: 53/178 | split:  V 
m: 126  s: 89  | Scott alpha: 1/3  | other alpha: 26/89 | split:  V 
m: 127  s: 89  | Scott alpha: 1/3  | other alpha: 51/178 | split:  V 
m: 128  s: 89  | Scott alpha: 1/3  | other alpha: 25/89 | split:  V 
m: 129  s: 89  | Scott alpha: 1/3  | other alpha: 49/178 | split:  V 
m: 130  s: 89  | Scott alpha: 1/3  | other alpha: 24/89 | split:  V 
m: 131  s: 89  | Scott alpha: 1/3  | other alpha: 47/178 | split:  V 
m: 132  s: 89  | Scott alpha: 1/3  | other alpha: 23/89 | split:  V 
m: 133  s: 89  | Scott alpha: 1/3  | other alpha: 45/178 | split:  V 
m: 247  s: 89  | Scott alpha: 4039/9078  | other alpha: 4633/10413 | split:  V 
m: 121  s: 90  | Scott alpha: 1/3  | other alpha: 59/180 | split:  V 
m: 127  s: 90  | Scott alpha: 1/3  | other alpha: 53/180 | split:  V 
m: 131  s: 90  | Scott alpha: 1/3  | other alpha: 49/180 | split:  V 
m: 133  s: 90  | Scott alpha: 1/3  | other alpha: 47/180 | split:  V 
m: 122  s: 91  | Scott alpha: 1/3  | other alpha: 30/91 | split:  V 
m: 123  s: 91  | Scott alpha: 1/3  | other alpha: 59/182 | split:  V 
m: 124  s: 91  | Scott alpha: 1/3  | other alpha: 29/91 | split:  V 
m: 125  s: 91  | Scott alpha: 1/3  | other alpha: 57/182 | split:  V 
m: 127  s: 91  | Scott alpha: 1/3  | other alpha: 55/182 | split:  V 
m: 128  s: 91  | Scott alpha: 1/3  | other alpha: 27/91 | split:  V 
m: 129  s: 91  | Scott alpha: 1/3  | other alpha: 53/182 | split:  V 
m: 131  s: 91  | Scott alpha: 1/3  | other alpha: 51/182 | split:  V 
m: 132  s: 91  | Scott alpha: 1/3  | other alpha: 25/91 | split:  V 
m: 134  s: 91  | Scott alpha: 1/3  | other alpha: 24/91 | split:  V 
m: 135  s: 91  | Scott alpha: 1/3  | other alpha: 47/182 | split:  V 
m: 136  s: 91  | Scott alpha: 1/3  | other alpha: 23/91 | split:  V 
m: 207  s: 91  | Scott alpha: 1019/2366  | other alpha: 7486/17381 | split:  V 
m: 123  s: 92  | Scott alpha: 1/3  | other alpha: 61/184 | split:  V 
m: 125  s: 92  | Scott alpha: 1/3  | other alpha: 59/184 | split:  V 
m: 127  s: 92  | Scott alpha: 1/3  | other alpha: 57/184 | split:  V 
m: 129  s: 92  | Scott alpha: 1/3  | other alpha: 55/184 | split:  V 
m: 131  s: 92  | Scott alpha: 1/3  | other alpha: 53/184 | split:  V 
m: 133  s: 92  | Scott alpha: 1/3  | other alpha: 51/184 | split:  V 
m: 135  s: 92  | Scott alpha: 1/3  | other alpha: 49/184 | split:  V 
m: 137  s: 92  | Scott alpha: 1/3  | other alpha: 47/184 | split:  V 
m: 125  s: 93  | Scott alpha: 1/3  | other alpha: 61/186 | split:  V 
m: 127  s: 93  | Scott alpha: 1/3  | other alpha: 59/186 | split:  V 
m: 128  s: 93  | Scott alpha: 1/3  | other alpha: 29/93 | split:  V 
m: 130  s: 93  | Scott alpha: 1/3  | other alpha: 28/93 | split:  V 
m: 131  s: 93  | Scott alpha: 1/3  | other alpha: 55/186 | split:  V 
m: 133  s: 93  | Scott alpha: 1/3  | other alpha: 53/186 | split:  V 
m: 134  s: 93  | Scott alpha: 1/3  | other alpha: 26/93 | split:  V 
m: 136  s: 93  | Scott alpha: 1/3  | other alpha: 25/93 | split:  V 
m: 137  s: 93  | Scott alpha: 1/3  | other alpha: 49/186 | split:  V 
m: 139  s: 93  | Scott alpha: 1/3  | other alpha: 47/186 | split:  V 
m: 127  s: 94  | Scott alpha: 1/3  | other alpha: 61/188 | split:  V 
m: 129  s: 94  | Scott alpha: 1/3  | other alpha: 59/188 | split:  V 
m: 131  s: 94  | Scott alpha: 1/3  | other alpha: 57/188 | split:  V 
m: 133  s: 94  | Scott alpha: 1/3  | other alpha: 55/188 | split:  V 
m: 135  s: 94  | Scott alpha: 1/3  | other alpha: 53/188 | split:  V 
m: 137  s: 94  | Scott alpha: 1/3  | other alpha: 51/188 | split:  V 
m: 139  s: 94  | Scott alpha: 1/3  | other alpha: 49/188 | split:  V 
m: 127  s: 95  | Scott alpha: 1/3  | other alpha: 63/190 | split:  V 
m: 128  s: 95  | Scott alpha: 1/3  | other alpha: 31/95 | split:  V 
m: 129  s: 95  | Scott alpha: 1/3  | other alpha: 61/190 | split:  V 
m: 131  s: 95  | Scott alpha: 1/3  | other alpha: 59/190 | split:  V 
m: 132  s: 95  | Scott alpha: 1/3  | other alpha: 29/95 | split:  V 
m: 134  s: 95  | Scott alpha: 1/3  | other alpha: 28/95 | split:  V 
m: 136  s: 95  | Scott alpha: 1/3  | other alpha: 27/95 | split:  V 
m: 137  s: 95  | Scott alpha: 1/3  | other alpha: 53/190 | split:  V 
m: 138  s: 95  | Scott alpha: 1/3  | other alpha: 26/95 | split:  V 
m: 139  s: 95  | Scott alpha: 1/3  | other alpha: 51/190 | split:  V 
m: 141  s: 95  | Scott alpha: 1/3  | other alpha: 49/190 | split:  V 
m: 142  s: 95  | Scott alpha: 1/3  | other alpha: 24/95 | split:  V 
m: 131  s: 96  | Scott alpha: 1/3  | other alpha: 61/192 | split:  V 
m: 133  s: 96  | Scott alpha: 1/3  | other alpha: 59/192 | split:  V 
m: 137  s: 96  | Scott alpha: 1/3  | other alpha: 55/192 | split:  V 
m: 139  s: 96  | Scott alpha: 1/3  | other alpha: 53/192 | split:  V 
m: 143  s: 96  | Scott alpha: 1/3  | other alpha: 49/192 | split:  V 
m: 124  s: 97  | Scott alpha: 239/679  | other alpha: 4029/11446 | split:  V 
m: 130  s: 97  | Scott alpha: 1/3  | other alpha: 32/97 | split:  V 
m: 131  s: 97  | Scott alpha: 1/3  | other alpha: 63/194 | split:  V 
m: 132  s: 97  | Scott alpha: 1/3  | other alpha: 31/97 | split:  V 
m: 133  s: 97  | Scott alpha: 1/3  | other alpha: 61/194 | split:  V 
m: 134  s: 97  | Scott alpha: 1/3  | other alpha: 30/97 | split:  V 
m: 135  s: 97  | Scott alpha: 1/3  | other alpha: 59/194 | split:  V 
m: 136  s: 97  | Scott alpha: 1/3  | other alpha: 29/97 | split:  V 
m: 137  s: 97  | Scott alpha: 1/3  | other alpha: 57/194 | split:  V 
m: 138  s: 97  | Scott alpha: 1/3  | other alpha: 28/97 | split:  V 
m: 139  s: 97  | Scott alpha: 1/3  | other alpha: 55/194 | split:  V 
m: 140  s: 97  | Scott alpha: 1/3  | other alpha: 27/97 | split:  V 
m: 141  s: 97  | Scott alpha: 1/3  | other alpha: 53/194 | split:  V 
m: 142  s: 97  | Scott alpha: 1/3  | other alpha: 26/97 | split:  V 
m: 143  s: 97  | Scott alpha: 1/3  | other alpha: 51/194 | split:  V 
m: 144  s: 97  | Scott alpha: 1/3  | other alpha: 25/97 | split:  V 
m: 145  s: 97  | Scott alpha: 1/3  | other alpha: 49/194 | split:  V 
m: 131  s: 98  | Scott alpha: 1/3  | other alpha: 65/196 | split:  V 
m: 135  s: 98  | Scott alpha: 1/3  | other alpha: 61/196 | split:  V 
m: 137  s: 98  | Scott alpha: 1/3  | other alpha: 59/196 | split:  V 
m: 139  s: 98  | Scott alpha: 1/3  | other alpha: 57/196 | split:  V 
m: 141  s: 98  | Scott alpha: 1/3  | other alpha: 55/196 | split:  V 
m: 143  s: 98  | Scott alpha: 1/3  | other alpha: 53/196 | split:  V 
m: 145  s: 98  | Scott alpha: 1/3  | other alpha: 51/196 | split:  V 
m: 133  s: 99  | Scott alpha: 1/3  | other alpha: 65/198 | split:  V 
m: 134  s: 99  | Scott alpha: 1/3  | other alpha: 32/99 | split:  V 
m: 136  s: 99  | Scott alpha: 1/3  | other alpha: 31/99 | split:  V 
m: 137  s: 99  | Scott alpha: 1/3  | other alpha: 61/198 | split:  V 
m: 139  s: 99  | Scott alpha: 1/3  | other alpha: 59/198 | split:  V 
m: 140  s: 99  | Scott alpha: 1/3  | other alpha: 29/99 | split:  V 
m: 142  s: 99  | Scott alpha: 1/3  | other alpha: 28/99 | split:  V 
m: 145  s: 99  | Scott alpha: 1/3  | other alpha: 53/198 | split:  V 
m: 146  s: 99  | Scott alpha: 1/3  | other alpha: 26/99 | split:  V 
m: 148  s: 99  | Scott alpha: 1/3  | other alpha: 25/99 | split:  V 
m: 137  s: 100  | Scott alpha: 1/3  | other alpha: 63/200 | split:  V 
m: 139  s: 100  | Scott alpha: 1/3  | other alpha: 61/200 | split:  V 
m: 141  s: 100  | Scott alpha: 1/3  | other alpha: 59/200 | split:  V 
m: 143  s: 100  | Scott alpha: 1/3  | other alpha: 57/200 | split:  V 
m: 147  s: 100  | Scott alpha: 1/3  | other alpha: 53/200 | split:  V 
m: 149  s: 100  | Scott alpha: 1/3  | other alpha: 51/200 | split:  V 
