---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  137   |  44    |   FC                            GAP          |  =    137/308   | runtime:  0.12
  139   |  44    |   FC                            GAP          |  =    139/308   | runtime:  0.12
  141   |  44    |       INT                  MID  GAP          |  =    281/616   | runtime:  0.15
  145   |  44    |   FC                            GAP          |  =    119/264   | runtime:  0.12
  147   |  44    |   FC                            GAP          |  =     39/88    | runtime:  0.13
  149   |  44    |   FC                            GAP          |  =    115/264   | runtime:  0.14
  151   |  44    |   FC                            GAP          |  =    113/264   | runtime:  0.13
  153   |  44    |   FC                            GAP          |  =     37/88    | runtime:  0.12
  155   |  44    |   FC                            GAP          |  =    155/352   | runtime:  0.15
  157   |  44    |   FC                            GAP          |  =    157/352   | runtime:  0.16
  159   |  44    |   FC                            GAP          |  =    159/352   | runtime:  0.17
  161   |  44    |   FC                            GAP          |  =    161/352   | runtime:  0.15
  163   |  44    |                            MID  GAP  TRAIN   |  =     56/121   | runtime:  0.21
  167   |  44    |   FC                            GAP          |  =    141/308   | runtime:  0.17
  169   |  44    |   FC                            GAP          |  =    139/308   | runtime:  0.18
  171   |  44    |   FC                            GAP          |  =    137/308   | runtime:  0.18
  173   |  44    |   FC                            GAP          |  =    135/308   | runtime:  0.17
  175   |  44    |   FC                            GAP          |  =     19/44    | runtime:  0.17
  177   |  44    |   FC                            GAP          |  =     59/132   | runtime:  0.19
  179   |  44    |   FC                            GAP          |  =    179/396   | runtime:  0.19
  181   |  44    |   FC                            GAP          |  =    181/396   | runtime:  0.23
  183   |  44    |   FC                            GAP          |  =     61/132   | runtime:  0.20
  185   |  44    |                                      TRAIN   |  =   1151/2464  | runtime:  0.98
  189   |  44    |   FC                            GAP          |  =    163/352   | runtime:  0.21
  191   |  44    |   FC                            GAP          |  =    161/352   | runtime:  0.22
  193   |  44    |   FC                            GAP          |  =    159/352   | runtime:  0.23
  195   |  44    |   FC                            GAP          |  =    157/352   | runtime:  0.21
  197   |  44    |   FC                            GAP          |  =    155/352   | runtime:  0.22
  199   |  44    |   FC                            GAP          |  =    199/440   | runtime:  0.24
  201   |  44    |   FC                            GAP          |  =    201/440   | runtime:  0.28
  203   |  44    |   FC                            GAP          |  =    203/440   | runtime:  0.26
  205   |  44    |   FC                            GAP          |  =     41/88    | runtime:  0.27
  207   |  44    |   FC                            GAP          |  =    207/440   | runtime:  0.26
  211   |  44    |   FC                            GAP          |  =    185/396   | runtime:  0.28
  213   |  44    |   FC                            GAP          |  =     61/132   | runtime:  0.28
  215   |  44    |   FC                            GAP          |  =    181/396   | runtime:  0.31
  217   |  44    |   FC                            GAP          |  =    179/396   | runtime:  0.31
  219   |  44    |   FC                            GAP          |  =     59/132   | runtime:  0.30
  221   |  44    |   FC                            GAP          |  =    221/484   | runtime:  0.31
  223   |  44    |   FC                            GAP          |  =    223/484   | runtime:  0.32
  225   |  44    |   FC                            GAP          |  =    225/484   | runtime:  0.31
  227   |  44    |   FC                            GAP          |  =    227/484   | runtime:  0.33
  229   |  44    |   FC                            GAP          |  =    229/484   | runtime:  0.32
  233   |  44    |   FC                            GAP          |  =    207/440   | runtime:  0.35
  235   |  44    |   FC                            GAP          |  =     41/88    | runtime:  0.35
  237   |  44    |   FC                            GAP          |  =    203/440   | runtime:  0.36
  239   |  44    |   FC                            GAP          |  =    201/440   | runtime:  0.37
  241   |  44    |   FC                            GAP          |  =    199/440   | runtime:  0.34
  243   |  44    |   FC                            GAP          |  =     81/176   | runtime:  0.39
  245   |  44    |   FC                            GAP          |  =    245/528   | runtime:  0.41
  247   |  44    |   FC                            GAP          |  =    247/528   | runtime:  0.39
  249   |  44    |   FC                            GAP          |  =     83/176   | runtime:  0.38
  46    |  45    |                  EBM            GAP          |  =      1/3     | runtime:  0.06
  47    |  45    |                  EBM  HBM       GAP          |  =     61/180   | runtime:  0.88
  49    |  45    |                  EBM            GAP          |  =      1/3     | runtime:  0.02
  52    |  45    |                                 GAP          |  =     46/135   | runtime:  0.13
  53    |  45    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.02
  56    |  45    |       INT             HBM  MID  GAP          |  =     46/135   | runtime:  0.05
  58    |  45    |                                 GAP          |  =     22/63    | runtime:  0.07
  59    |  45    |                                 GAP          |  =     37/108   | runtime:  0.24
  61    |  45    |                                 GAP          |  ≤     29/90    | runtime:  0.04
  62    |  45    |                                 GAP          |  ≤     14/45    | runtime:  0.03
  64    |  45    |                                 GAP          |  ≤     13/45    | runtime:  0.04
  67    |  45    |                                 GAP          |  ≤     23/90    | runtime:  0.05
  68    |  45    |   FC                            GAP          |  =     17/45    | runtime:  0.04
  71    |  45    |   FC                            GAP          |  =     71/180   | runtime:  0.04
  73    |  45    |                                 GAP          |  =    437/1080  | runtime:  0.21
  74    |  45    |                            MID  GAP  TRAIN   |  =    109/270   | runtime:  0.07
  76    |  45    |       INT  HALF            MID  GAP          |  =     73/180   | runtime:  0.06
  77    |  45    |            HALF                              |  =     71/180   | runtime:  0.03
  79    |  45    |       INT                  MID  GAP          |  =     49/120   | runtime:  0.07
  82    |  45    |   FC                            GAP          |  =     53/135   | runtime:  0.05
  83    |  45    |   FC                            GAP          |  =     52/135   | runtime:  0.05
  86    |  45    |   FC                            GAP          |  =     49/135   | runtime:  0.05
  88    |  45    |   FC                            GAP          |  =     47/135   | runtime:  0.06
  89    |  45    |   FC                            GAP          |  =     46/135   | runtime:  0.05
  91    |  45    |   FC                            GAP          |  =     91/225   | runtime:  0.07
  92    |  45    |   FC                            GAP          |  =     92/225   | runtime:  0.07
  94    |  45    |   FC                            GAP          |  =     94/225   | runtime:  0.06
  97    |  45    |                                 GAP  TRAIN   |  =    349/810   | runtime:  0.44
  98    |  45    |       INT                  MID  GAP          |  =     13/30    | runtime:  0.08
  101   |  45    |       INT                  MID  GAP          |  =     98/225   | runtime:  0.08
  103   |  45    |   FC                            GAP          |  =     77/180   | runtime:  0.06
  104   |  45    |   FC                            GAP          |  =     19/45    | runtime:  0.07
  106   |  45    |   FC                            GAP          |  =     37/90    | runtime:  0.08
  107   |  45    |   FC                            GAP          |  =     73/180   | runtime:  0.06
  109   |  45    |   FC                            GAP          |  =     71/180   | runtime:  0.07
  112   |  45    |   FC                            GAP          |  =     17/45    | runtime:  0.07
  113   |  45    |   FC                            GAP          |  =    113/270   | runtime:  0.09
  116   |  45    |   FC                            GAP          |  =     58/135   | runtime:  0.08
  118   |  45    |   FC                            GAP          |  =     59/135   | runtime:  0.09
  119   |  45    |   FC                            GAP          |  =    119/270   | runtime:  0.09
  121   |  45    |                            MID  GAP  TRAIN   |  =    281/630   | runtime:  0.11
  122   |  45    |       INT  HALF            MID  GAP          |  =    161/360   | runtime:  0.10
  124   |  45    |       INT                  MID  GAP          |  =     47/105   | runtime:  0.11
  127   |  45    |   FC                            GAP          |  =     98/225   | runtime:  0.11
  128   |  45    |   FC                            GAP          |  =     97/225   | runtime:  0.08
  131   |  45    |   FC                            GAP          |  =     94/225   | runtime:  0.11
  133   |  45    |   FC                            GAP          |  =     92/225   | runtime:  0.10
  134   |  45    |   FC                            GAP          |  =     91/225   | runtime:  0.10
  136   |  45    |   FC                            GAP          |  =    136/315   | runtime:  0.12
  137   |  45    |   FC                            GAP          |  =    137/315   | runtime:  0.12
  139   |  45    |   FC                            GAP          |  =    139/315   | runtime:  0.12
  142   |  45    |   FC                            GAP          |  =    142/315   | runtime:  0.12
  143   |  45    |   FC                            GAP          |  =    143/315   | runtime:  0.13
  146   |  45    |       INT  HALF            MID  GAP          |  =    247/540   | runtime:  0.14
  148   |  45    |   FC                            GAP          |  =     61/135   | runtime:  0.13
  149   |  45    |   FC                            GAP          |  =    121/270   | runtime:  0.16
  151   |  45    |   FC                            GAP          |  =    119/270   | runtime:  0.16
  152   |  45    |   FC                            GAP          |  =     59/135   | runtime:  0.15
  154   |  45    |   FC                            GAP          |  =     58/135   | runtime:  0.15
  157   |  45    |   FC                            GAP          |  =    113/270   | runtime:  0.14
  158   |  45    |   FC                            GAP          |  =     79/180   | runtime:  0.18
  161   |  45    |   FC                            GAP          |  =    161/360   | runtime:  0.18
  163   |  45    |   FC                            GAP          |  =    163/360   | runtime:  0.18
  164   |  45    |   FC                            GAP          |  =     41/90    | runtime:  0.17
  166   |  45    |   FC                            GAP          |  =     83/180   | runtime:  0.17
  167   |  45    |       INT                  MID  GAP          |  =    118/255   | runtime:  0.19
  169   |  45    |                            MID  GAP          |  =   1751/3780  | runtime:  0.20
  172   |  45    |   FC                            GAP          |  =    143/315   | runtime:  0.24
  173   |  45    |   FC                            GAP          |  =    142/315   | runtime:  0.21
  176   |  45    |   FC                            GAP          |  =    139/315   | runtime:  0.20
  178   |  45    |   FC                            GAP          |  =    137/315   | runtime:  0.19
  179   |  45    |   FC                            GAP          |  =    136/315   | runtime:  0.19
  181   |  45    |   FC                            GAP          |  =    181/405   | runtime:  0.20
  182   |  45    |   FC                            GAP          |  =    182/405   | runtime:  0.20
  184   |  45    |   FC                            GAP          |  =    184/405   | runtime:  0.21
  187   |  45    |   FC                            GAP          |  =    187/405   | runtime:  0.22
  188   |  45    |   FC                            GAP          |  =    188/405   | runtime:  0.25
  191   |  45    |       INT  HALF            MID  GAP          |  =    337/720   | runtime:  0.25
  193   |  45    |   FC                            GAP          |  =    167/360   | runtime:  0.23
  194   |  45    |   FC                            GAP          |  =     83/180   | runtime:  0.23
  196   |  45    |   FC                            GAP          |  =     41/90    | runtime:  0.22
  197   |  45    |   FC                            GAP          |  =    163/360   | runtime:  0.24
  199   |  45    |   FC                            GAP          |  =    161/360   | runtime:  0.24
  202   |  45    |   FC                            GAP          |  =     79/180   | runtime:  0.24
  203   |  45    |   FC                            GAP          |  =    203/450   | runtime:  0.25
  206   |  45    |   FC                            GAP          |  =    103/225   | runtime:  0.28
  208   |  45    |   FC                            GAP          |  =    104/225   | runtime:  0.25
  209   |  45    |   FC                            GAP          |  =    209/450   | runtime:  0.29
  211   |  45    |   FC                            GAP          |  =    211/450   | runtime:  0.29
  212   |  45    |                                      TRAIN   |  =   1081/2295  | runtime:  0.62
  214   |  45    |                            MID  GAP          |  =    721/1530  | runtime:  0.32
  217   |  45    |   FC                            GAP          |  =    188/405   | runtime:  0.32
  218   |  45    |   FC                            GAP          |  =    187/405   | runtime:  0.32
  221   |  45    |   FC                            GAP          |  =    184/405   | runtime:  0.33
  223   |  45    |   FC                            GAP          |  =    182/405   | runtime:  0.34
  224   |  45    |   FC                            GAP          |  =    181/405   | runtime:  0.33
  226   |  45    |   FC                            GAP          |  =    226/495   | runtime:  0.33
  227   |  45    |   FC                            GAP          |  =    227/495   | runtime:  0.33
  229   |  45    |   FC                            GAP          |  =    229/495   | runtime:  0.35
  232   |  45    |   FC                            GAP          |  =    232/495   | runtime:  0.36
  233   |  45    |   FC                            GAP          |  =    233/495   | runtime:  0.35
  236   |  45    |       INT  HALF            MID  GAP          |  =    427/900   | runtime:  0.37
  238   |  45    |   FC                            GAP          |  =    106/225   | runtime:  0.35
  239   |  45    |   FC                            GAP          |  =    211/450   | runtime:  0.37
  241   |  45    |   FC                            GAP          |  =    209/450   | runtime:  0.37
  242   |  45    |   FC                            GAP          |  =    104/225   | runtime:  0.39
  244   |  45    |   FC                            GAP          |  =    103/225   | runtime:  0.38
  247   |  45    |   FC                            GAP          |  =    203/450   | runtime:  0.40
  248   |  45    |   FC                            GAP          |  =     62/135   | runtime:  0.41
  47    |  46    |                  EBM  HBM       GAP          |  =     31/92    | runtime:  2.32
  49    |  46    |                  EBM            GAP          |  =     31/92    | runtime:  0.73
  51    |  46    |       INT        EBM       MID  GAP          |  =     31/92    | runtime:  0.52
  53    |  46    |                                 GAP          |  =     79/230   | runtime:  0.24
  55    |  46    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.02
  57    |  46    |       INT             HBM  MID  GAP          |  =      8/23    | runtime:  0.07
  59    |  46    |                                 GAP          |  =      8/23    | runtime:  0.07
  61    |  46    |   FC  INT        EBM       MID  GAP          |  =     31/92    | runtime:  2.37
  63    |  46    |                                 GAP          |  ≤     29/92    | runtime:  0.05
  65    |  46    |                                 GAP          |  ≤     27/92    | runtime:  0.05
  67    |  46    |                                 GAP          |  ≤     25/92    | runtime:  0.06
  71    |  46    |   FC                            GAP          |  =     71/184   | runtime:  0.05
  73    |  46    |   FC                            GAP          |  =     73/184   | runtime:  0.04
  75    |  46    |                                 GAP          |  =     28/69    | runtime:  0.09
  77    |  46    |       INT                  MID  GAP          |  =     85/207   | runtime:  0.08
  79    |  46    |       INT  HALF            MID  GAP          |  =     28/69    | runtime:  0.05
  81    |  46    |                            MID  GAP          |  =    113/276   | runtime:  0.07
  83    |  46    |   FC                            GAP          |  =     55/138   | runtime:  0.05
  85    |  46    |   FC                            GAP          |  =     53/138   | runtime:  0.05
  87    |  46    |   FC                            GAP          |  =     17/46    | runtime:  0.05
  89    |  46    |   FC                            GAP          |  =     49/138   | runtime:  0.06
  91    |  46    |   FC                            GAP          |  =     47/138   | runtime:  0.05
  93    |  46    |   FC                            GAP          |  =     93/230   | runtime:  0.07
  95    |  46    |   FC                            GAP          |  =     19/46    | runtime:  0.06
  97    |  46    |   FC                            GAP          |  =     97/230   | runtime:  0.06
  99    |  46    |                                 GAP  TRAIN   |  =    475/1104  | runtime:  0.51
  101   |  46    |       INT  HALF            MID  GAP          |  =     10/23    | runtime:  0.08
  103   |  46    |       INT  HALF            MID  GAP          |  =     10/23    | runtime:  0.09
  105   |  46    |   FC  INT                  MID  GAP          |  =     79/184   | runtime:  1.40
  107   |  46    |   FC                            GAP          |  =     77/184   | runtime:  0.08
  109   |  46    |   FC                            GAP          |  =     75/184   | runtime:  0.08
  111   |  46    |   FC                            GAP          |  =     73/184   | runtime:  0.07
  113   |  46    |   FC                            GAP          |  =     71/184   | runtime:  0.08
  117   |  46    |   FC                            GAP          |  =     39/92    | runtime:  0.10
  119   |  46    |   FC                            GAP          |  =    119/276   | runtime:  0.10
  121   |  46    |   FC                            GAP          |  =    121/276   | runtime:  0.10
  123   |  46    |   FC  INT                  MID  GAP  TRAIN   |  =     41/92    | runtime:  1.74
  125   |  46    |       INT  HALF            MID  GAP          |  =     41/92    | runtime:  0.10
  127   |  46    |                            MID  GAP          |  =    185/414   | runtime:  0.12
  129   |  46    |   FC                            GAP          |  =    101/230   | runtime:  0.11
  131   |  46    |   FC                            GAP          |  =     99/230   | runtime:  0.10
  133   |  46    |   FC                            GAP          |  =     97/230   | runtime:  0.09
  135   |  46    |   FC                            GAP          |  =     19/46    | runtime:  0.11
  137   |  46    |   FC                            GAP          |  =     93/230   | runtime:  0.10
  139   |  46    |   FC                            GAP          |  =    139/322   | runtime:  0.11
  141   |  46    |   FC                            GAP          |  =    141/322   | runtime:  0.13
  143   |  46    |   FC                            GAP          |  =    143/322   | runtime:  0.13
  145   |  46    |   FC                            GAP          |  =    145/322   | runtime:  0.13
  147   |  46    |   FC  INT                  MID  GAP  TRAIN   |  =     21/46    | runtime:  0.19
  149   |  46    |       INT  HALF            MID  GAP          |  =     21/46    | runtime:  0.15
  151   |  46    |   FC                            GAP          |  =    125/276   | runtime:  0.14
  153   |  46    |   FC                            GAP          |  =     41/92    | runtime:  0.15
  155   |  46    |   FC                            GAP          |  =    121/276   | runtime:  0.17
  157   |  46    |   FC                            GAP          |  =    119/276   | runtime:  0.16
  159   |  46    |   FC                            GAP          |  =     39/92    | runtime:  0.14
  163   |  46    |   FC                            GAP          |  =    163/368   | runtime:  0.18
  165   |  46    |   FC                            GAP          |  =    165/368   | runtime:  0.19
  167   |  46    |   FC                            GAP          |  =    167/368   | runtime:  0.19
  169   |  46    |   FC                            GAP          |  =    169/368   | runtime:  0.17
  171   |  46    |       INT  HALF            MID  GAP          |  =     32/69    | runtime:  0.20
  173   |  46    |                                 GAP          |  =    681/1472  | runtime:  0.46
  175   |  46    |   FC                            GAP          |  =     21/46    | runtime:  0.18
  177   |  46    |   FC                            GAP          |  =    145/322   | runtime:  0.20
  179   |  46    |   FC                            GAP          |  =    143/322   | runtime:  0.18
  181   |  46    |   FC                            GAP          |  =    141/322   | runtime:  0.20
  183   |  46    |   FC                            GAP          |  =    139/322   | runtime:  0.20
  185   |  46    |   FC                            GAP          |  =    185/414   | runtime:  0.21
  187   |  46    |   FC                            GAP          |  =    187/414   | runtime:  0.21
  189   |  46    |   FC                            GAP          |  =     21/46    | runtime:  0.24
  191   |  46    |   FC                            GAP          |  =    191/414   | runtime:  0.29
  193   |  46    |   FC                            GAP          |  =    193/414   | runtime:  0.23
  195   |  46    |       INT  HALF            MID  GAP          |  =     43/92    | runtime:  0.25
  197   |  46    |   FC                            GAP          |  =    171/368   | runtime:  0.25
  199   |  46    |   FC                            GAP          |  =    169/368   | runtime:  0.28
  201   |  46    |   FC                            GAP          |  =    167/368   | runtime:  0.28
  203   |  46    |   FC                            GAP          |  =    165/368   | runtime:  0.25
  205   |  46    |   FC                            GAP          |  =    163/368   | runtime:  0.27
  209   |  46    |   FC                            GAP          |  =    209/460   | runtime:  0.29
  211   |  46    |   FC                            GAP          |  =    211/460   | runtime:  0.30
  213   |  46    |   FC                            GAP          |  =    213/460   | runtime:  0.29
  215   |  46    |   FC                            GAP          |  =     43/92    | runtime:  0.28
  217   |  46    |                            MID  GAP          |  =    781/1656  | runtime:  0.38
  219   |  46    |   FC  INT                  MID  GAP          |  =     65/138   | runtime:  0.63
  221   |  46    |   FC                            GAP          |  =    193/414   | runtime:  0.31
  223   |  46    |   FC                            GAP          |  =    191/414   | runtime:  0.32
  225   |  46    |   FC                            GAP          |  =     21/46    | runtime:  0.34
  227   |  46    |   FC                            GAP          |  =    187/414   | runtime:  0.35
  229   |  46    |   FC                            GAP          |  =    185/414   | runtime:  0.35
  231   |  46    |   FC                            GAP          |  =     21/46    | runtime:  0.34
  233   |  46    |   FC                            GAP          |  =    233/506   | runtime:  0.35
  235   |  46    |   FC                            GAP          |  =    235/506   | runtime:  0.38
  237   |  46    |   FC                            GAP          |  =    237/506   | runtime:  0.41
  239   |  46    |   FC                            GAP          |  =    239/506   | runtime:  0.39
  241   |  46    |       INT  HALF            MID  GAP          |  =    109/230   | runtime:  0.45
  243   |  46    |   FC                            GAP          |  =    217/460   | runtime:  0.39
  245   |  46    |   FC                            GAP          |  =     43/92    | runtime:  0.42
  247   |  46    |   FC                            GAP          |  =    213/460   | runtime:  0.39
  249   |  46    |   FC                            GAP          |  =    211/460   | runtime:  0.40
  48    |  47    |   FC  INT                  MID  GAP          |  =     16/47    | runtime:  0.70
  49    |  47    |                  EBM            GAP          |  =      1/3     | runtime:  0.05
  50    |  47    |                  EBM  HBM       GAP          |  =     16/47    | runtime:  0.22
  51    |  47    |                  EBM            GAP          |  =      1/3     | runtime:  0.02
  52    |  47    |       INT        EBM       MID  GAP          |  =     16/47    | runtime:  0.17
  53    |  47    |       INT        EBM       MID  GAP          |  =     65/188   | runtime:  0.06
  54    |  47    |                                 GAP          |  =     16/47    | runtime:  0.06
  55    |  47    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.02
  56    |  47    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.03
  57    |  47    |       INT  HALF  EBM       MID  GAP          |  =     67/188   | runtime:  0.06
  58    |  47    |       INT             HBM  MID  GAP          |  =     50/141   | runtime:  0.33
  59    |  47    |       INT             HBM  MID  GAP          |  =     83/235   | runtime:  0.07
  60    |  47    |                            MID  GAP          |  =     33/94    | runtime:  0.08
  61    |  47    |                                 GAP          |  =    114/329   | runtime:  0.13
  62    |  47    |   FC  INT        EBM       MID  GAP          |  =     16/47    | runtime:  0.31
  63    |  47    |                                 GAP          |  ≤     31/94    | runtime:  0.05
  64    |  47    |                                 GAP          |  ≤     15/47    | runtime:  0.04
  65    |  47    |                                 GAP          |  ≤     29/94    | runtime:  0.04
  66    |  47    |                                 GAP          |  ≤     14/47    | runtime:  0.05
  67    |  47    |                                 GAP          |  ≤     27/94    | runtime:  0.05
  68    |  47    |                                 GAP          |  ≤     13/47    | runtime:  0.04
  69    |  47    |                                 GAP          |  ≤     25/94    | runtime:  0.05
  70    |  47    |                                 GAP          |  ≤     12/47    | runtime:  0.06
  71    |  47    |   FC                            GAP          |  =     71/188   | runtime:  0.05
  72    |  47    |   FC                            GAP          |  =     18/47    | runtime:  0.04
  73    |  47    |   FC                            GAP          |  =     73/188   | runtime:  0.05
  74    |  47    |   FC                            GAP          |  =     37/94    | runtime:  0.04
  75    |  47    |   FC                            GAP          |  =     75/188   | runtime:  0.05
  76    |  47    |   FC  INT                  MID  GAP  TRAIN   |  =     19/47    | runtime:  0.12
  77    |  47    |                                 GAP          |  =    287/705   | runtime:  0.09
  78    |  47    |       INT                  MID  GAP          |  =     19/47    | runtime:  0.06
  79    |  47    |       INT  HALF            MID  GAP          |  =     77/188   | runtime:  0.13
  80    |  47    |            HALF                              |  =     75/188   | runtime:  0.03
  81    |  47    |       INT  HALF            MID  GAP          |  =    115/282   | runtime:  0.07
  82    |  47    |       INT                  MID  GAP          |  =     77/188   | runtime:  0.06
  83    |  47    |                            MID  GAP          |  =    191/470   | runtime:  0.07
  84    |  47    |   FC  INT                  MID  GAP          |  =     19/47    | runtime:  0.13
  85    |  47    |   FC                            GAP          |  =     56/141   | runtime:  0.05
  86    |  47    |   FC                            GAP          |  =     55/141   | runtime:  0.05
  87    |  47    |   FC                            GAP          |  =     18/47    | runtime:  0.05
  88    |  47    |   FC                            GAP          |  =     53/141   | runtime:  0.06
  89    |  47    |   FC                            GAP          |  =     52/141   | runtime:  0.05
  90    |  47    |   FC                            GAP          |  =     17/47    | runtime:  0.05
  91    |  47    |   FC                            GAP          |  =     50/141   | runtime:  0.07
  92    |  47    |   FC                            GAP          |  =     49/141   | runtime:  0.05
  93    |  47    |   FC                            GAP          |  =     16/47    | runtime:  0.05
  95    |  47    |   FC                            GAP          |  =     19/47    | runtime:  0.08
  96    |  47    |   FC                            GAP          |  =     96/235   | runtime:  0.06
  97    |  47    |   FC                            GAP          |  =     97/235   | runtime:  0.07
  98    |  47    |   FC                            GAP          |  =     98/235   | runtime:  0.07
  99    |  47    |   FC                            GAP          |  =     99/235   | runtime:  0.06
  100   |  47    |   FC                            GAP          |  =     20/47    | runtime:  0.07
  101   |  47    |                                      TRAIN   |  =    727/1692  | runtime:  1.00
  102   |  47    |                            MID  GAP  TRAIN   |  =    203/470   | runtime:  0.10
  103   |  47    |       INT                  MID  GAP          |  =    327/752   | runtime:  0.09
  104   |  47    |       INT  HALF            MID  GAP          |  =    121/282   | runtime:  0.07
  105   |  47    |       INT  HALF            MID  GAP          |  =    163/376   | runtime:  0.09
  106   |  47    |       INT                  MID  GAP          |  =    224/517   | runtime:  0.09
  107   |  47    |                                 GAP          |  =    587/1363  | runtime:  0.69
  108   |  47    |   FC                            GAP          |  =     20/47    | runtime:  0.07
  109   |  47    |   FC                            GAP          |  =     79/188   | runtime:  0.07
  110   |  47    |   FC                            GAP          |  =     39/94    | runtime:  0.08
  111   |  47    |   FC                            GAP          |  =     77/188   | runtime:  0.07
  112   |  47    |   FC                            GAP          |  =     19/47    | runtime:  0.08
  113   |  47    |   FC                            GAP          |  =     75/188   | runtime:  0.11
  114   |  47    |   FC                            GAP          |  =     37/94    | runtime:  0.09
  115   |  47    |   FC                            GAP          |  =     73/188   | runtime:  0.07
  116   |  47    |   FC                            GAP          |  =     18/47    | runtime:  0.08
  117   |  47    |   FC                            GAP          |  =     71/188   | runtime:  0.07
  118   |  47    |   FC                            GAP          |  =     59/141   | runtime:  0.08
  119   |  47    |   FC                            GAP          |  =    119/282   | runtime:  0.10
  120   |  47    |   FC                            GAP          |  =     20/47    | runtime:  0.10
  121   |  47    |   FC                            GAP          |  =    121/282   | runtime:  0.09
  122   |  47    |   FC                            GAP          |  =     61/141   | runtime:  0.10
  123   |  47    |   FC                            GAP          |  =     41/94    | runtime:  0.09
  124   |  47    |   FC                            GAP          |  =     62/141   | runtime:  0.10
  125   |  47    |   FC                            GAP          |  =    125/282   | runtime:  0.10
  126   |  47    |   FC  INT                  MID  GAP  TRAIN   |  =     21/47    | runtime:  0.15
  127   |  47    |       INT                  MID  GAP          |  =    527/1175  | runtime:  0.11
  128   |  47    |            HALF                              |  =    167/376   | runtime:  0.09
  129   |  47    |       INT  HALF            MID  GAP          |  =    211/470   | runtime:  0.12
  130   |  47    |   FC  INT                  MID  GAP          |  =     21/47    | runtime:  0.14
  131   |  47    |   FC                            GAP          |  =    104/235   | runtime:  0.10
  132   |  47    |   FC                            GAP          |  =    103/235   | runtime:  0.11
  133   |  47    |   FC                            GAP          |  =    102/235   | runtime:  0.12
  134   |  47    |   FC                            GAP          |  =    101/235   | runtime:  0.11
  135   |  47    |   FC                            GAP          |  =     20/47    | runtime:  0.11
  136   |  47    |   FC                            GAP          |  =     99/235   | runtime:  0.10
  137   |  47    |   FC                            GAP          |  =     98/235   | runtime:  0.11
  138   |  47    |   FC                            GAP          |  =     97/235   | runtime:  0.11
  139   |  47    |   FC                            GAP          |  =     96/235   | runtime:  0.11
  140   |  47    |   FC                            GAP          |  =     19/47    | runtime:  0.11
  142   |  47    |   FC                            GAP          |  =    142/329   | runtime:  0.12
  143   |  47    |   FC                            GAP          |  =    143/329   | runtime:  0.13
  144   |  47    |   FC                            GAP          |  =    144/329   | runtime:  0.13
  145   |  47    |   FC                            GAP          |  =    145/329   | runtime:  0.12
  146   |  47    |   FC                            GAP          |  =    146/329   | runtime:  0.14
  147   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.14
  148   |  47    |   FC                            GAP          |  =    148/329   | runtime:  0.13
  149   |  47    |   FC                            GAP          |  =    149/329   | runtime:  0.14
  150   |  47    |                                 GAP  TRAIN   |  =    557/1222  | runtime:  0.67
  151   |  47    |       INT  HALF            MID  GAP          |  =     43/94    | runtime:  0.17
  152   |  47    |       INT  HALF            MID  GAP          |  =    257/564   | runtime:  0.15
  153   |  47    |       INT                  MID  GAP          |  =    365/799   | runtime:  0.18
  154   |  47    |   FC                            GAP          |  =     64/141   | runtime:  0.15
  155   |  47    |   FC                            GAP          |  =    127/282   | runtime:  0.15
  156   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.15
  157   |  47    |   FC                            GAP          |  =    125/282   | runtime:  0.17
  158   |  47    |   FC                            GAP          |  =     62/141   | runtime:  0.17
  159   |  47    |   FC                            GAP          |  =     41/94    | runtime:  0.17
  160   |  47    |   FC                            GAP          |  =     61/141   | runtime:  0.17
  161   |  47    |   FC                            GAP          |  =    121/282   | runtime:  0.16
  162   |  47    |   FC                            GAP          |  =     20/47    | runtime:  0.15
  163   |  47    |   FC                            GAP          |  =    119/282   | runtime:  0.15
  164   |  47    |   FC                            GAP          |  =     59/141   | runtime:  0.16
  165   |  47    |   FC                            GAP          |  =    165/376   | runtime:  0.19
  166   |  47    |   FC                            GAP          |  =     83/188   | runtime:  0.20
  167   |  47    |   FC                            GAP          |  =    167/376   | runtime:  0.20
  168   |  47    |   FC                            GAP          |  =     21/47    | runtime:  0.21
  169   |  47    |   FC                            GAP          |  =    169/376   | runtime:  0.20
  170   |  47    |   FC                            GAP          |  =     85/188   | runtime:  0.21
  171   |  47    |   FC                            GAP          |  =    171/376   | runtime:  0.19
  172   |  47    |   FC                            GAP          |  =     43/94    | runtime:  0.19
  173   |  47    |   FC                            GAP          |  =    173/376   | runtime:  0.18
  174   |  47    |                                 GAP  TRAIN   |  =    587/1269  | runtime:  0.25
  175   |  47    |       INT  HALF            MID  GAP          |  =     87/188   | runtime:  0.20
  176   |  47    |       INT  HALF            MID  GAP          |  =    305/658   | runtime:  0.21
