---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 110          |
|               PROC verified                |
|              time limit = 660            |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  73    |  57    |                                 GAP          |  =     20/57    |   0.08 
  74    |  57    |                                 GAP          |  =     46/133   |   0.11 
  77    |  57    |   FC             EBM                         |  =      1/3     |   0.04 
  79    |  57    |   FC             EBM                         |  =      1/3     |   0.03 
  80    |  57    |   FC             EBM                         |  =      1/3     |   0.04 
  82    |  57    |   FC             EBM                         |  =      1/3     |   0.03 
  83    |  57    |   FC             EBM                         |  =      1/3     |   0.04 
  85    |  57    |   FC             EBM                         |  =      1/3     |   0.04 
  86    |  57    |   FC                                         |  =     43/114   |   0.05 
  88    |  57    |   FC                                         |  =     22/57    |   0.05 
  89    |  57    |   FC                                         |  =     89/228   |   0.06 
  91    |  57    |   FC                                         |  =     91/228   |   0.07 
  92    |  57    |   FC  INT                  MID  GAP  TRAIN   |  =     23/57    |   0.20 
  94    |  57    |                            MID  GAP          |  =     31/76    |   0.08 
  97    |  57    |       INT  HALF                              |  =     91/228   |   0.06 
  98    |  57    |       INT  HALF            MID  GAP          |  =    139/342   |   0.09 
  100   |  57    |       INT                  MID  GAP          |  =     31/76    |   0.42 
  101   |  57    |                                 GAP          |  =    371/912   |   0.16 
  103   |  57    |   FC                                         |  =     68/171   |   0.09 
  104   |  57    |   FC                                         |  =     67/171   |   0.09 
  106   |  57    |   FC                                         |  =     65/171   |   0.11 
  107   |  57    |   FC                                         |  =     64/171   |   0.12 
  109   |  57    |   FC                                         |  =     62/171   |   0.16 
  110   |  57    |   FC                                         |  =     61/171   |   0.29 
  59    |  58    |                  EBM  HBM       GAP          |  =     39/116   |   4.48 
  61    |  58    |                       HBM       GAP          |  =     59/174   |   0.87 
  63    |  58    |                  EBM                         |  =      1/3     |   0.03 
  65    |  58    |       INT        EBM                         |  =      1/3     |   0.02 
  67    |  58    |                                 GAP          |  =    119/348   |   0.40 
  69    |  58    |       INT  HALF  EBM                         |  =      1/3     |   0.02 
  71    |  58    |                       HBM       GAP          |  =     83/232   |   0.07 
  73    |  58    |       INT             HBM  MID  GAP          |  =    103/290   |   0.85 
  75    |  58    |                                 GAP          |  =     10/29    |   0.17 
  77    |  58    |   FC  INT        EBM       MID  GAP          |  =     39/116   |   6.61 
  79    |  58    |   FC             EBM                         |  =      1/3     |   0.03 
  81    |  58    |   FC             EBM                         |  =      1/3     |   0.04 
  83    |  58    |   FC             EBM                         |  =      1/3     |   0.04 
  85    |  58    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  58    |   FC                                         |  =     89/232   |   0.06 
  91    |  58    |   FC                                         |  =     91/232   |   0.07 
  93    |  58    |   FC  INT                  MID  GAP  TRAIN   |  =     93/232   |   12.77 
  95    |  58    |                                 GAP          |  =     59/145   |   0.10 
  97    |  58    |       INT                  MID  GAP          |  =    107/261   |   0.15 
  99    |  58    |       INT  HALF                              |  =     23/58    |   0.05 
  101   |  58    |       INT                  MID  GAP          |  =    191/464   |   0.08 
  103   |  58    |                                 GAP          |  =    283/696   |   0.13 
  105   |  58    |   FC                                         |  =     23/58    |   0.07 
  107   |  58    |   FC                                         |  =     67/174   |   0.11 
  109   |  58    |   FC                                         |  =     65/174   |   0.14 
  60    |  59    |   FC  INT                  MID  GAP          |  =     20/59    |   1.30 
  61    |  59    |                  EBM                         |  =      1/3     |   0.03 
  62    |  59    |                  EBM                         |  =     20/59    |   0.27 
  63    |  59    |                  EBM                         |  =      1/3     |   0.02 
  64    |  59    |                  EBM                         |  =      1/3     |   0.02 
  65    |  59    |                                 GAP          |  =    121/354   |   0.21 
  66    |  59    |       INT        EBM                         |  =      1/3     |   0.02 
  67    |  59    |                       HBM       GAP          |  =     41/118   |   0.10 
  68    |  59    |                                 GAP          |  =    101/295   |   0.12 
  69    |  59    |       INT  HALF  EBM                         |  =      1/3     |   0.37 
  70    |  59    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  71    |  59    |       INT  HALF  EBM       MID  GAP          |  =     83/236   |   0.07 
  72    |  59    |                                 GAP          |  =    127/354   |   0.07 
  73    |  59    |       INT             HBM  MID  GAP          |  =     62/177   |   0.06 
  74    |  59    |       INT             HBM  MID  GAP          |  =    104/295   |   0.08 
  75    |  59    |                            MID  GAP          |  =     81/236   |   0.09 
  76    |  59    |                                 GAP          |  =    144/413   |   0.10 
  77    |  59    |                                 GAP          |  =    203/590   |   0.17 
  78    |  59    |   FC  INT        EBM       MID  GAP          |  =     20/59    |   0.62 
  79    |  59    |   FC             EBM                         |  =      1/3     |   0.03 
  80    |  59    |   FC             EBM                         |  =      1/3     |   0.24 
  81    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  82    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  83    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  84    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  85    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  86    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  87    |  59    |   FC             EBM                         |  =      1/3     |   0.05 
  88    |  59    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  59    |   FC                                         |  =     89/236   |   0.07 
  90    |  59    |   FC                                         |  =     45/118   |   0.06 
  91    |  59    |   FC                                         |  =     91/236   |   0.07 
  92    |  59    |   FC                                         |  =     23/59    |   0.06 
  93    |  59    |   FC                                         |  =     93/236   |   0.45 
  94    |  59    |   FC                                         |  =     47/118   |   0.07 
  95    |  59    |                                      TRAIN   |  =    427/1062  |   0.45 
  96    |  59    |                                 GAP  TRAIN   |  =    191/472   |   0.10 
  97    |  59    |                            MID  GAP  TRAIN   |  =    143/354   |   0.09 
  98    |  59    |       INT                  MID  GAP          |  =    119/295   |   0.08 
  99    |  59    |                                 GAP          |  =    339/826   |   0.09 
  100   |  59    |       INT  HALF            MID  GAP          |  =     95/236   |   0.09 
  101   |  59    |       INT  HALF                              |  =     93/236   |   0.07 
  102   |  59    |       INT  HALF            MID  GAP          |  =    145/354   |   0.09 
  103   |  59    |       INT                  MID  GAP          |  =    193/472   |   0.40 
  104   |  59    |                            MID  GAP          |  =    289/708   |   0.16 
  105   |  59    |                                 GAP          |  =    335/826   |   0.18 
  106   |  59    |   FC  INT                  MID  GAP          |  =     71/177   |   12.05 
  107   |  59    |   FC                                         |  =     70/177   |   0.09 
  108   |  59    |   FC                                         |  =     23/59    |   0.32 
  109   |  59    |   FC                                         |  =     68/177   |   0.14 
  110   |  59    |   FC                                         |  =     67/177   |   0.13 
  61    |  60    |                  EBM                         |  =      1/3     |   0.02 
  67    |  60    |       INT        EBM                         |  =      1/3     |   0.02 
  71    |  60    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  73    |  60    |       INT  HALF  EBM       MID  GAP          |  =     43/120   |   0.15 
  77    |  60    |                                 GAP          |  =     26/75    |   0.09 
  79    |  60    |                                 GAP          |  =    143/420   |   0.33 
  83    |  60    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  60    |   FC             EBM                         |  =      1/3     |   0.05 
  91    |  60    |   FC                                         |  =     91/240   |   0.07 
  97    |  60    |                                      TRAIN   |  =     29/72    |   0.13 
  101   |  60    |       INT  HALF            MID  GAP          |  =     49/120   |   0.07 
  103   |  60    |       INT  HALF            MID  GAP          |  =     73/180   |   0.09 
  107   |  60    |                                 GAP          |  =     17/42    |   0.17 
  109   |  60    |   FC                                         |  =     71/180   |   0.10 
  62    |  61    |                  EBM  HBM       GAP          |  =     41/122   |   5.27 
  63    |  61    |                  EBM            GAP          |  =     41/122   |   2.14 
  64    |  61    |                  EBM                         |  =      1/3     |   0.03 
  65    |  61    |                  EBM            GAP          |  =     41/122   |   1.40 
  66    |  61    |                  EBM       MID  GAP          |  =     41/122   |   1.21 
  67    |  61    |                       HBM       GAP          |  =     62/183   |   0.44 
  68    |  61    |       INT        EBM                         |  =      1/3     |   0.02 
  69    |  61    |       INT        EBM       MID               |  =     85/244   |   0.61 
  70    |  61    |                                 GAP          |  =     21/61    |   0.09 
  71    |  61    |       INT  HALF  EBM       MID  GAP          |  =     41/122   |   1.51 
  72    |  61    |       INT  HALF  EBM                         |  =      1/3     |   0.02 
  73    |  61    |       INT  HALF  EBM                         |  =      1/3     |   0.02 
  74    |  61    |       INT  HALF  EBM       MID  GAP          |  =     87/244   |   0.07 
  75    |  61    |                       HBM       GAP          |  =    131/366   |   0.21 
  76    |  61    |       INT                  MID  GAP          |  =     62/183   |   0.06 
  77    |  61    |                                 GAP          |  =    173/488   |   0.43 
  78    |  61    |                            MID  GAP          |  =     43/122   |   0.16 
  79    |  61    |                                 GAP          |  =    169/488   |   0.13 
  80    |  61    |                                 GAP          |  =    230/671   |   0.60 
  81    |  61    |   FC  INT        EBM       MID  GAP          |  =     41/122   |   8.16 
  82    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  83    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  84    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  85    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  86    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  87    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  88    |  61    |   FC             EBM                         |  =      1/3     |   0.05 
  89    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  90    |  61    |   FC             EBM                         |  =      1/3     |   0.04 
  91    |  61    |   FC             EBM                         |  =      1/3     |   0.05 
  92    |  61    |   FC                                         |  =     23/61    |   0.05 
  93    |  61    |   FC                                         |  =     93/244   |   0.08 
  94    |  61    |   FC                                         |  =     47/122   |   0.06 
  95    |  61    |   FC                                         |  =     95/244   |   0.08 
  96    |  61    |   FC                                         |  =     24/61    |   0.06 
  97    |  61    |   FC                                         |  =     97/244   |   0.07 
  98    |  61    |   FC  INT                  MID  GAP  TRAIN   |  =     49/122   |   3.19 
  99    |  61    |                                 GAP  TRAIN   |  =     74/183   |   0.14 
  100   |  61    |                            MID  GAP  TRAIN   |  =    149/366   |   0.20 
  101   |  61    |       INT                  MID  GAP          |  =    124/305   |   0.09 
  102   |  61    |       INT                  MID  GAP          |  =     25/61    |   0.34 
  103   |  61    |       INT  HALF            MID  GAP          |  =     99/244   |   0.11 
  104   |  61    |       INT  HALF                              |  =     97/244   |   0.08 
  105   |  61    |       INT  HALF            MID  GAP          |  =    149/366   |   0.10 
  106   |  61    |                                 GAP          |  =    503/1220  |   0.10 
  107   |  61    |       INT                  MID  GAP          |  =    199/488   |   0.11 
  108   |  61    |                                 GAP          |  =    199/488   |   0.11 
  109   |  61    |                                 GAP          |  =    887/2196  |   0.91 
  110   |  61    |   FC                                         |  =     73/183   |   0.13 
  63    |  62    |   FC  INT                  MID  GAP          |  =     21/62    |   1.41 
  65    |  62    |                  EBM                         |  =      1/3     |   0.03 
  67    |  62    |                  EBM       MID  GAP          |  =     21/62    |   0.31 
  69    |  62    |       INT        EBM                         |  =      1/3     |   0.02 
  71    |  62    |                       HBM       GAP          |  =    107/310   |   0.11 
  73    |  62    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  75    |  62    |       INT  HALF  EBM       MID  GAP          |  =     11/31    |   0.06 
  77    |  62    |       INT             HBM  MID  GAP          |  =     32/93    |   0.07 
  79    |  62    |                            MID  GAP          |  =     65/186   |   0.08 
  81    |  62    |                                 GAP          |  =     32/93    |   0.14 
  83    |  62    |   FC             EBM                         |  =      1/3     |   0.03 
  85    |  62    |   FC             EBM                         |  =      1/3     |   0.04 
  87    |  62    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  62    |   FC             EBM                         |  =      1/3     |   0.04 
  91    |  62    |   FC             EBM                         |  =      1/3     |   0.05 
  95    |  62    |   FC                                         |  =     95/248   |   0.08 
  97    |  62    |   FC                                         |  =     97/248   |   0.08 
  99    |  62    |   FC                                         |  =     99/248   |   0.07 
  101   |  62    |                                      TRAIN   |  =     25/62    |   0.09 
  103   |  62    |       INT                  MID  GAP          |  =     25/62    |   0.09 
  105   |  62    |       INT  HALF            MID  GAP          |  =     25/62    |   0.08 
  107   |  62    |       INT  HALF            MID  GAP          |  =     38/93    |   0.09 
  109   |  62    |       INT                  MID  GAP          |  =    203/496   |   0.41 
  64    |  63    |                  EBM                         |  =      1/3     |   0.03 
  65    |  63    |                  EBM  HBM                    |  =     85/252   |   2.46 
  67    |  63    |                                 GAP          |  =     85/252   |   0.37 
  68    |  63    |                                 GAP          |  =     64/189   |   0.38 
  71    |  63    |       INT        EBM       MID               |  =     29/84    |   0.37 
  73    |  63    |                                 GAP          |  =     19/56    |   0.24 
  74    |  63    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  76    |  63    |       INT  HALF  EBM       MID  GAP          |  =     89/252   |   0.07 
  79    |  63    |       INT             HBM  MID  GAP          |  =     37/105   |   0.08 
  80    |  63    |                            MID  GAP          |  =     29/84    |   0.09 
  82    |  63    |                                 GAP          |  =     28/81    |   0.18 
  83    |  63    |                                 GAP          |  =     49/144   |   0.50 
  85    |  63    |   FC             EBM                         |  =      1/3     |   0.04 
  86    |  63    |   FC             EBM                         |  =      1/3     |   0.30 
  88    |  63    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  63    |   FC             EBM                         |  =      1/3     |   0.05 
  92    |  63    |   FC             EBM                         |  =      1/3     |   0.04 
  94    |  63    |   FC             EBM                         |  =      1/3     |   0.05 
  95    |  63    |   FC                                         |  =     95/252   |   0.08 
  97    |  63    |   FC                                         |  =     97/252   |   0.08 
  100   |  63    |   FC                                         |  =     25/63    |   0.07 
  101   |  63    |   FC  INT                  MID  GAP  TRAIN   |  =    101/252   |   17.60 
  103   |  63    |                                      TRAIN   |  =    178/441   |   0.37 
  104   |  63    |                            MID  GAP          |  =    103/252   |   0.16 
  106   |  63    |       INT  HALF            MID  GAP          |  =    103/252   |   0.09 
  107   |  63    |       INT  HALF            MID  GAP          |  =    101/252   |   0.09 
  109   |  63    |       INT  HALF            MID  GAP          |  =    155/378   |   0.10 
  110   |  63    |       INT                  MID  GAP          |  =    103/252   |   0.10 
  65    |  64    |                  EBM  HBM       GAP          |  =     43/128   |   6.69 
  67    |  64    |                  EBM            GAP          |  =     43/128   |   1.92 
  69    |  64    |                                 GAP          |  =     87/256   |   0.61 
  71    |  64    |       INT        EBM       MID  GAP          |  =     43/128   |   1.20 
  73    |  64    |                       HBM       GAP          |  =     65/192   |   0.25 
  75    |  64    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  77    |  64    |       INT  HALF  EBM       MID  GAP          |  =     45/128   |   0.06 
  79    |  64    |       INT             HBM  MID  GAP          |  =     17/48    |   0.87 
  81    |  64    |                            MID  GAP          |  =     45/128   |   0.08 
  83    |  64    |                                 GAP          |  =     89/256   |   0.28 
  85    |  64    |   FC  INT        EBM       MID  GAP          |  =     43/128   |   9.83 
  87    |  64    |   FC             EBM                         |  =      1/3     |   0.05 
  89    |  64    |   FC             EBM                         |  =      1/3     |   0.18 
  91    |  64    |   FC             EBM                         |  =      1/3     |   0.04 
  93    |  64    |   FC             EBM                         |  =      1/3     |   0.04 
  95    |  64    |   FC             EBM                         |  =      1/3     |   0.04 
  97    |  64    |   FC                                         |  =     97/256   |   0.08 
  99    |  64    |   FC                                         |  =     99/256   |   0.08 
  101   |  64    |   FC                                         |  =    101/256   |   0.08 
  103   |  64    |                                 GAP  TRAIN   |  =    489/1216  |   1.71 
  105   |  64    |                            MID  GAP  TRAIN   |  =     13/32    |   0.35 
  107   |  64    |       INT                  MID  GAP          |  =     59/144   |   0.12 
  109   |  64    |       INT  HALF                              |  =     51/128   |   0.07 
  66    |  65    |   FC  INT                  MID  GAP          |  =     22/65    |   1.73 
  67    |  65    |                  EBM                         |  =      1/3     |   0.19 
  68    |  65    |                  EBM  HBM       GAP          |  =     22/65    |   0.52 
  69    |  65    |                       HBM       GAP          |  =     22/65    |   0.20 
  71    |  65    |                  EBM       MID  GAP          |  =     89/260   |   0.10 
  72    |  65    |       INT        EBM       MID  GAP          |  =     22/65    |   0.30 
  73    |  65    |       INT        EBM                         |  =      1/3     |   0.03 
  74    |  65    |                       HBM       GAP          |  =     67/195   |   0.40 
  76    |  65    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  77    |  65    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  79    |  65    |       INT  HALF  EBM       MID  GAP          |  =     93/260   |   0.78 
  81    |  65    |       INT                  MID  GAP          |  =     22/65    |   0.07 
  82    |  65    |                                 GAP          |  =     23/65    |   0.12 
  83    |  65    |                            MID  GAP          |  =    137/390   |   0.10 
  84    |  65    |                                 GAP          |  =      9/26    |   0.09 
  86    |  65    |   FC  INT        EBM       MID  GAP          |  =     22/65    |   0.85 
  87    |  65    |   FC             EBM                         |  =      1/3     |   0.04 
  88    |  65    |   FC             EBM                         |  =      1/3     |   0.04 
  89    |  65    |   FC             EBM                         |  =      1/3     |   0.04 
  92    |  65    |   FC             EBM                         |  =      1/3     |   0.05 
  93    |  65    |   FC             EBM                         |  =      1/3     |   0.05 
  94    |  65    |   FC             EBM                         |  =      1/3     |   0.05 
  96    |  65    |   FC             EBM                         |  =      1/3     |   0.05 
  97    |  65    |   FC             EBM                         |  =      1/3     |   0.05 
  98    |  65    |   FC                                         |  =     49/130   |   0.06 
  99    |  65    |   FC                                         |  =     99/260   |   0.09 
  101   |  65    |   FC                                         |  =    101/260   |   0.09 
  102   |  65    |   FC                                         |  =     51/130   |   0.07 
  103   |  65    |   FC                                         |  =    103/260   |   0.08 
  106   |  65    |                                 GAP          |  =     95/234   |   0.15 
  107   |  65    |                            MID  GAP  TRAIN   |  =    157/390   |   0.11 
  108   |  65    |       INT                  MID  GAP          |  =    131/325   |   0.10 
  109   |  65    |                                 GAP          |  =    373/910   |   0.11 
  67    |  66    |                  EBM                         |  =      1/3     |   0.03 
  71    |  66    |                       HBM       GAP          |  =     67/198   |   0.14 
  73    |  66    |                                 GAP          |  =     67/198   |   0.23 
  79    |  66    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  83    |  66    |       INT             HBM  MID  GAP          |  =     39/110   |   0.39 
  85    |  66    |                                 GAP          |  =     23/66    |   0.09 
  89    |  66    |   FC             EBM                         |  =      1/3     |   0.05 
  91    |  66    |   FC             EBM                         |  =      1/3     |   0.04 
  95    |  66    |   FC             EBM                         |  =      1/3     |   0.05 
  97    |  66    |   FC             EBM                         |  =      1/3     |   0.05 
  101   |  66    |   FC                                         |  =    101/264   |   0.09 
  103   |  66    |   FC                                         |  =    103/264   |   0.09 
  107   |  66    |                                      TRAIN   |  =    133/330   |   0.13 
  109   |  66    |       INT                  MID  GAP          |  =      9/22    |   0.11 
  68    |  67    |                  EBM  HBM       GAP          |  =     45/134   |   7.70 
  69    |  67    |                  EBM            GAP          |  =     45/134   |   3.12 
  70    |  67    |                       HBM       GAP          |  =     68/201   |   1.31 
  71    |  67    |                  EBM            GAP          |  =     91/268   |   0.19 
  72    |  67    |                  EBM  HBM                    |  =     23/67    |   0.18 
  73    |  67    |                  EBM                         |  =      1/3     |   0.22 
  74    |  67    |                                 GAP          |  =    114/335   |   0.66 
  75    |  67    |       INT        EBM                         |  =      1/3     |   0.36 
  76    |  67    |                       HBM       GAP          |  =     93/268   |   0.11 
  77    |  67    |                                 GAP          |  =     91/268   |   0.08 
  78    |  67    |       INT  HALF  EBM       MID  GAP          |  =     45/134   |   2.02 
  79    |  67    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  80    |  67    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  81    |  67    |       INT  HALF  EBM       MID  GAP          |  =     95/268   |   0.07 
  82    |  67    |                       HBM       GAP          |  =     24/67    |   0.09 
  83    |  67    |       INT             HBM  MID  GAP          |  =     70/201   |   0.10 
  84    |  67    |       INT             HBM  MID  GAP          |  =    118/335   |   0.10 
  85    |  67    |                            MID  GAP          |  =     93/268   |   0.11 
  86    |  67    |                                 GAP          |  =    116/335   |   0.11 
  87    |  67    |                                 GAP          |  =    162/469   |   0.34 
  88    |  67    |                                 GAP          |  =    275/804   |   0.69 
  89    |  67    |   FC  INT        EBM       MID  GAP          |  =     45/134   |   11.80 
  90    |  67    |   FC             EBM                         |  =      1/3     |   0.04 
  91    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  92    |  67    |   FC             EBM                         |  =      1/3     |   0.04 
  93    |  67    |   FC             EBM                         |  =      1/3     |   0.04 
  94    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  95    |  67    |   FC             EBM                         |  =      1/3     |   0.04 
  96    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  97    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  98    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  99    |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  100   |  67    |   FC             EBM                         |  =      1/3     |   0.05 
  101   |  67    |   FC                                         |  =    101/268   |   0.09 
  102   |  67    |   FC                                         |  =     51/134   |   0.07 
  103   |  67    |   FC                                         |  =    103/268   |   0.09 
  104   |  67    |   FC                                         |  =     26/67    |   0.07 
  105   |  67    |   FC                                         |  =    105/268   |   0.09 
  106   |  67    |   FC                                         |  =     53/134   |   0.08 
  107   |  67    |   FC                                         |  =    107/268   |   0.09 
  108   |  67    |   FC  INT                  MID  GAP  TRAIN   |  =     27/67    |   0.34 
  109   |  67    |                                 GAP  TRAIN   |  =    217/536   |   0.15 
  110   |  67    |                            MID  GAP  TRAIN   |  =    163/402   |   0.20 
  69    |  68    |   FC  INT                  MID  GAP          |  =     23/68    |   1.70 
  71    |  68    |                  EBM            GAP          |  =     23/68    |   0.38 
  73    |  68    |                  EBM                         |  =     93/272   |   1.04 
  75    |  68    |                                 GAP          |  =     23/68    |   0.10 
  77    |  68    |                                 GAP          |  =     71/204   |   0.36 
  79    |  68    |       INT  HALF  EBM       MID  GAP          |  =     23/68    |   0.36 
  81    |  68    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  83    |  68    |                                 GAP          |  =     61/170   |   0.13 
  87    |  68    |                            MID  GAP          |  =      6/17    |   0.10 
  89    |  68    |                                 GAP          |  =    257/748   |   0.41 
  91    |  68    |   FC             EBM                         |  =      1/3     |   0.05 
  93    |  68    |   FC             EBM                         |  =      1/3     |   0.05 
  95    |  68    |   FC             EBM                         |  =      1/3     |   0.06 
  97    |  68    |   FC             EBM                         |  =      1/3     |   0.05 
  99    |  68    |   FC             EBM                         |  =      1/3     |   0.05 
  101   |  68    |   FC             EBM                         |  =      1/3     |   0.06 
  103   |  68    |   FC                                         |  =    103/272   |   0.10 
  105   |  68    |   FC                                         |  =    105/272   |   0.09 
  107   |  68    |   FC                                         |  =    107/272   |   0.09 
  109   |  68    |   FC  INT                  MID  GAP  TRAIN   |  =    109/272   |   31.00 
  70    |  69    |                  EBM                         |  =      1/3     |   0.03 
  71    |  69    |                  EBM  HBM       GAP          |  =     31/92    |   3.17 
  73    |  69    |                  EBM                         |  =      1/3     |   0.35 
  74    |  69    |                  EBM                         |  =     47/138   |   0.13 
  76    |  69    |                       HBM       GAP          |  =    118/345   |   0.73 
  77    |  69    |       INT        EBM                         |  =      1/3     |   0.03 
  79    |  69    |                       HBM       GAP          |  =    119/345   |   0.12 
  80    |  69    |                                 GAP          |  =     39/115   |   0.33 
  82    |  69    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  83    |  69    |       INT  HALF  EBM       MID  GAP          |  =     97/276   |   0.07 
  85    |  69    |                                 GAP          |  =    295/828   |   0.14 
  86    |  69    |       INT                  MID  GAP          |  =     70/207   |   0.08 
  88    |  69    |                            MID  GAP          |  =    145/414   |   0.37 
  89    |  69    |                                 GAP          |  =    241/690   |   0.17 
  91    |  69    |                                 GAP          |  =    125/368   |   0.61 
  94    |  69    |   FC             EBM                         |  =      1/3     |   0.04 
  95    |  69    |   FC             EBM                         |  =      1/3     |   0.20 
  97    |  69    |   FC             EBM                         |  =      1/3     |   0.05 
  98    |  69    |   FC             EBM                         |  =      1/3     |   0.05 
  100   |  69    |   FC             EBM                         |  =      1/3     |   0.06 
  101   |  69    |   FC             EBM                         |  =      1/3     |   0.05 
  103   |  69    |   FC             EBM                         |  =      1/3     |   0.05 
  104   |  69    |   FC                                         |  =     26/69    |   0.07 
  106   |  69    |   FC                                         |  =     53/138   |   0.07 
  107   |  69    |   FC                                         |  =    107/276   |   0.10 
  109   |  69    |   FC                                         |  =    109/276   |   0.10 
  110   |  69    |   FC                                         |  =     55/138   |   0.09 
  71    |  70    |                  EBM  HBM       GAP          |  =     47/140   |   8.85 
  73    |  70    |                  EBM                         |  =      1/3     |   0.17 
  79    |  70    |       INT        EBM       MID               |  =     97/280   |   0.10 
  81    |  70    |                                 GAP          |  =    167/490   |   0.61 
  83    |  70    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  87    |  70    |       INT             HBM  MID  GAP          |  =     12/35    |   0.28 
  89    |  70    |                            MID  GAP          |  =     12/35    |   0.08 
  93    |  70    |   FC  INT        EBM       MID  GAP          |  =     47/140   |   14.20 
  97    |  70    |   FC             EBM                         |  =      1/3     |   0.08 
  99    |  70    |   FC             EBM                         |  =      1/3     |   0.05 
  101   |  70    |   FC             EBM                         |  =      1/3     |   0.05 
  103   |  70    |   FC             EBM                         |  =      1/3     |   0.06 
  107   |  70    |   FC                                         |  =    107/280   |   0.10 
  109   |  70    |   FC                                         |  =    109/280   |   0.10 
  72    |  71    |   FC  INT                  MID  GAP          |  =     24/71    |   2.20 
  73    |  71    |                  EBM                         |  =      1/3     |   0.03 
  74    |  71    |                  EBM                         |  =      1/3     |   0.03 
  75    |  71    |                  EBM                         |  =      1/3     |   0.04 
  76    |  71    |                  EBM                         |  =      1/3     |   0.03 
  77    |  71    |                  EBM                         |  =      1/3     |   0.03 
  78    |  71    |                       HBM       GAP          |  =     24/71    |   0.10 
  79    |  71    |       INT        EBM                         |  =      1/3     |   0.03 
  80    |  71    |       INT        EBM       MID               |  =     49/142   |   0.08 
  81    |  71    |                       HBM       GAP          |  =     24/71    |   0.08 
  82    |  71    |                                 GAP          |  =    170/497   |   0.63 
  83    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  84    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.04 
  85    |  71    |       INT  HALF  EBM                         |  =      1/3     |   0.03 
  86    |  71    |       INT  HALF  EBM       MID  GAP          |  =    101/284   |   0.08 
  87    |  71    |                       HBM       GAP          |  =    101/284   |   0.08 
  88    |  71    |       INT             HBM  MID  GAP          |  =     74/213   |   0.08 
  89    |  71    |       INT             HBM  MID  GAP          |  =     25/71    |   0.09 
  90    |  71    |                            MID  GAP          |  =     99/284   |   0.10 
  91    |  71    |                                 GAP          |  =    124/355   |   0.11 
  92    |  71    |                                 GAP          |  =    197/568   |   0.39 
  93    |  71    |                                 GAP          |  =    243/710   |   0.23 
  94    |  71    |   FC  INT        EBM       MID  GAP          |  =     24/71    |   1.29 
  95    |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  96    |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  97    |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  98    |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  99    |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  100   |  71    |   FC             EBM                         |  =      1/3     |   0.45 
  101   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  102   |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  103   |  71    |   FC             EBM                         |  =      1/3     |   0.05 
  104   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
  105   |  71    |   FC             EBM                         |  =      1/3     |   0.06 
