   m    |   s    |                   Method(s)                  |        α        |       runtime   
  25    |  8     |   FC                                         |  =     25/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  27    |  8     |   FC                                         |  =      7/16    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  8     |   FC                                         |  =     29/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  8     |   FC                                         |  =     25/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  33    |  8     |   FC                                         |  =     11/24    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  35    |  8     |   FC                                         |  =     29/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  37    |  8     |   FC                                         |  =     37/80    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  39    |  8     |   FC                                         |  =     11/24    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  41    |  8     |   FC                                         |  =     41/88    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  43    |  8     |   FC                                         |  =     37/80    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  45    |  8     |   FC                                         |  =     15/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  47    |  8     |   FC                                         |  =     41/88    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  49    |  8     |   FC                                         |  =     49/104   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  51    |  8     |   FC                                         |  =     15/32    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  53    |  8     |   FC                                         |  =     53/112   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  55    |  8     |   FC                                         |  =     49/104   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  57    |  8     |   FC                                         |  =     19/40    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  59    |  8     |   FC                                         |  =     53/112   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  61    |  8     |   FC                                         |  =     61/128   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  63    |  8     |   FC                                         |  =     19/40    |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  65    |  8     |   FC                                         |  =     65/136   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  67    |  8     |   FC                                         |  =     61/128   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  69    |  8     |   FC                                         |  =     23/48    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  71    |  8     |   FC                                         |  =     65/136   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  73    |  8     |   FC                                         |  =     73/152   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  75    |  8     |   FC                                         |  =     23/48    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  77    |  8     |   FC                                         |  =     77/160   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  79    |  8     |   FC                                         |  =     73/152   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  81    |  8     |   FC                                         |  =     27/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  83    |  8     |   FC                                         |  =     77/160   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  85    |  8     |   FC                                         |  =     85/176   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  87    |  8     |   FC                                         |  =     27/56    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  89    |  8     |   FC                                         |  =     89/184   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  91    |  8     |   FC                                         |  =     85/176   |  multi: 0.00  -  solv: 0.00  - runtime:  0.10 
  93    |  8     |   FC                                         |  =     31/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  95    |  8     |   FC                                         |  =     89/184   |  multi: 0.00  -  solv: 0.00  - runtime:  0.12 
  97    |  8     |   FC                                         |  =     97/200   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  99    |  8     |   FC                                         |  =     31/64    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  101   |  8     |   FC                                         |  =    101/208   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  103   |  8     |   FC                                         |  =     97/200   |  multi: 0.00  -  solv: 0.00  - runtime:  0.10 
  105   |  8     |   FC                                         |  =     35/72    |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  107   |  8     |   FC                                         |  =    101/208   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  109   |  8     |   FC                                         |  =    109/224   |  multi: 0.00  -  solv: 0.00  - runtime:  0.10 
  10    |  9     |       INT        EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.00 
  11    |  9     |       INT  HALF  EBM  HBM  MID               |  =     13/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  13    |  9     |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  14    |  9     |   FC                                         |  =      7/18    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  16    |  9     |   FC  INT                  MID               |  =     11/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  17    |  9     |   FC                                         |  =     10/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  19    |  9     |   FC                                         |  =     19/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  20    |  9     |   FC                       MID               |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  22    |  9     |   FC                                         |  =      7/18    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  23    |  9     |   FC                                         |  =     23/54    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  25    |  9     |   FC                                         |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  26    |  9     |   FC                                         |  =     19/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  28    |  9     |   FC                                         |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  9     |       INT  HALF            MID               |  =     41/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  31    |  9     |   FC                                         |  =     23/54    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  32    |  9     |   FC                                         |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  34    |  9     |   FC                                         |  =     29/63    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  35    |  9     |   FC                                         |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  37    |  9     |   FC                                         |  =     37/81    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  38    |  9     |       INT  HALF            MID               |  =     59/126   |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  40    |  9     |   FC                                         |  =      4/9     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  41    |  9     |   FC                                         |  =     41/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  43    |  9     |   FC                                         |  =     38/81    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  44    |  9     |   FC                                         |  =     37/81    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  46    |  9     |   FC                                         |  =     46/99    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  47    |  9     |       INT                  MID               |  =     37/78    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  49    |  9     |   FC                                         |  =     41/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  50    |  9     |   FC                                         |  =     25/54    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  52    |  9     |   FC                                         |  =     47/99    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  53    |  9     |   FC                                         |  =     46/99    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  55    |  9     |   FC                                         |  =     55/117   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  56    |  9     |   FC  INT                  MID               |  =     56/117   |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  58    |  9     |   FC                                         |  =     25/54    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  59    |  9     |   FC                                         |  =     59/126   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  61    |  9     |   FC                                         |  =     56/117   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  62    |  9     |   FC                                         |  =     55/117   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  64    |  9     |   FC                                         |  =     64/135   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  65    |  9     |   FC                                         |  =     13/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  67    |  9     |   FC                                         |  =     59/126   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  68    |  9     |   FC                                         |  =     17/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  70    |  9     |   FC                                         |  =     13/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  71    |  9     |   FC                                         |  =     64/135   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  73    |  9     |   FC                                         |  =     73/153   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  74    |  9     |   FC                                         |  =     74/153   |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  76    |  9     |   FC                                         |  =     17/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  77    |  9     |   FC                                         |  =     77/162   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  79    |  9     |   FC                                         |  =     74/153   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  80    |  9     |   FC                                         |  =     73/153   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  82    |  9     |   FC                                         |  =     82/171   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  83    |  9     |   FC                                         |  =     83/171   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  85    |  9     |   FC                                         |  =     77/162   |  multi: 0.00  -  solv: 0.00  - runtime:  0.09 
  86    |  9     |   FC                                         |  =     43/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  88    |  9     |   FC                                         |  =     83/171   |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  89    |  9     |   FC                                         |  =     82/171   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  91    |  9     |   FC                                         |  =     13/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  92    |  9     |   FC                                         |  =     92/189   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  94    |  9     |   FC                                         |  =     43/90    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  95    |  9     |   FC                                         |  =     95/198   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  97    |  9     |   FC                                         |  =     92/189   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  98    |  9     |   FC                                         |  =     13/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  100   |  9     |   FC                                         |  =    100/207   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  101   |  9     |   FC                                         |  =    101/207   |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  103   |  9     |   FC                                         |  =     95/198   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  104   |  9     |   FC                                         |  =     13/27    |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  106   |  9     |   FC                                         |  =    101/207   |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  107   |  9     |   FC                                         |  =    100/207   |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  109   |  9     |   FC                                         |  =    109/225   |  multi: 0.00  -  solv: 0.00  - runtime:  0.07 
  110   |  9     |   FC                                         |  =     22/45    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  11    |  10    |       INT        EBM  HBM  MID  GAP          |  =      7/20    |  multi: 0.00  -  solv: 0.00  - runtime:  3.23 
  13    |  10    |   FC  INT        EBM       MID  GAP          |  =      7/20    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  17    |  10    |       INT  HALF            MID               |  =      2/5     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  19    |  10    |   FC                                         |  =     11/30    |  multi: 0.00  -  solv: 0.00  - runtime:  0.81 
  21    |  10    |   FC                                         |  =     21/50    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  23    |  10    |   FC                                         |  =     17/40    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  27    |  10    |   FC  INT  HALF            MID  GAP          |  =      9/20    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  10    |   FC                                         |  =     21/50    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  31    |  10    |   FC                                         |  =     31/70    |  multi: 0.03  -  solv: 0.00  - runtime:  0.05 
  33    |  10    |   FC                                         |  =      9/20    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  37    |  10    |   FC  INT                  MID  GAP  TRAIN   |  =     37/80    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  39    |  10    |   FC                                         |  =     31/70    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  41    |  10    |   FC                                         |  =     41/90    |  multi: 0.01  -  solv: 0.01  - runtime:  0.13 
  43    |  10    |   FC                                         |  =     37/80    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  47    |  10    |   FC                                         |  =     47/100   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  49    |  10    |   FC                                         |  =     41/90    |  multi: 0.00  -  solv: 0.02  - runtime:  0.06 
  51    |  10    |   FC                                         |  =     51/110   |  multi: 0.01  -  solv: 0.02  - runtime:  0.06 
  53    |  10    |   FC                                         |  =     47/100   |  multi: 0.01  -  solv: 0.00  - runtime:  0.04 
  57    |  10    |   FC                                         |  =     19/40    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  59    |  10    |   FC                                         |  =     51/110   |  multi: 0.02  -  solv: 0.06  - runtime:  0.12 
  61    |  10    |   FC                                         |  =     61/130   |  multi: 0.03  -  solv: 0.05  - runtime:  0.12 
  63    |  10    |   FC                                         |  =     19/40    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  67    |  10    |   FC                                         |  =     67/140   |  multi: 0.02  -  solv: 0.00  - runtime:  0.05 
  69    |  10    |   FC                                         |  =     61/130   |  multi: 0.04  -  solv: 0.15  - runtime:  0.26 
  71    |  10    |   FC                                         |  =     71/150   |  multi: 0.05  -  solv: 0.11  - runtime:  0.23 
  73    |  10    |   FC                                         |  =     67/140   |  multi: 0.02  -  solv: 0.01  - runtime:  0.07 
  77    |  10    |   FC                                         |  =     77/160   |  multi: 0.03  -  solv: 0.00  - runtime:  0.07 
  79    |  10    |   FC                                         |  =     71/150   |  multi: 0.10  -  solv: 0.48  - runtime:  0.68 
  81    |  10    |   FC                                         |  =     81/170   |  multi: 0.13  -  solv: 0.41  - runtime:  0.66 
  83    |  10    |   FC                                         |  =     77/160   |  multi: 0.05  -  solv: 0.01  - runtime:  0.10 
  87    |  10    |   FC                                         |  =     29/60    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  89    |  10    |   FC                                         |  =     81/170   |  multi: 0.21  -  solv: 1.61  - runtime:  1.98 
  91    |  10    |   FC                                         |  =     91/190   |  multi: 0.33  -  solv: 0.96  - runtime:  1.45 
  93    |  10    |   FC                                         |  =     29/60    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  97    |  10    |   FC                                         |  =     97/200   |  multi: 0.12  -  solv: 0.01  - runtime:  0.18 
  99    |  10    |   FC                                         |  =     91/190   |  multi: 0.60  -  solv: 4.52  - runtime:  5.46 
  101   |  10    |   FC                                         |  =    101/210   |  multi: 0.64  -  solv: 2.61  - runtime:  3.61 
  103   |  10    |   FC                                         |  =     97/200   |  multi: 0.25  -  solv: 0.01  - runtime:  0.36 
  107   |  10    |   FC                                         |  =    107/220   |  multi: 0.17  -  solv: 0.01  - runtime:  0.24 
  109   |  10    |   FC                                         |  =    101/210   |  multi: 0.92  -  solv: 11.99  - runtime:  13.58 
  12    |  11    |   FC  INT                  MID  GAP          |  =      4/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.09 
  13    |  11    |       INT  HALF  EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  14    |  11    |   FC  INT        EBM  HBM  MID               |  =      4/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.36 
  15    |  11    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  16    |  11    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  17    |  11    |   FC                                         |  =     17/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  18    |  11    |   FC  INT                  MID  GAP  TRAIN   |  =      9/22    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  19    |  11    |       INT  HALF            MID  GAP          |  =      9/22    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  20    |  11    |   FC                                         |  =     13/33    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  21    |  11    |   FC                                         |  =      4/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  23    |  11    |   FC                                         |  =     23/55    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  24    |  11    |       INT                  MID  GAP          |  =     19/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  25    |  11    |   FC  INT                  MID  GAP          |  =     19/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  26    |  11    |   FC                                         |  =      9/22    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  27    |  11    |   FC                                         |  =     17/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  28    |  11    |   FC                                         |  =     14/33    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  11    |   FC                                         |  =     29/66    |  multi: 0.00  -  solv: 0.01  - runtime:  0.02 
  30    |  11    |   FC                       MID               |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  31    |  11    |   FC                                         |  =     24/55    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  32    |  11    |   FC                                         |  =     23/55    |  multi: 0.00  -  solv: 0.01  - runtime:  0.02 
  34    |  11    |   FC                                         |  =     34/77    |  multi: 0.00  -  solv: 0.01  - runtime:  0.02 
  35    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  36    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  37    |  11    |   FC                                         |  =     29/66    |  multi: 0.01  -  solv: 0.01  - runtime:  0.04 
  38    |  11    |   FC                                         |  =     14/33    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  39    |  11    |   FC                                         |  =     39/88    |  multi: 0.00  -  solv: 0.02  - runtime:  0.05 
  40    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  41    |  11    |       INT  HALF            MID  GAP          |  =     61/132   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  42    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  43    |  11    |   FC                                         |  =     34/77    |  multi: 0.00  -  solv: 0.02  - runtime:  0.05 
  45    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  46    |  11    |   FC                                         |  =     46/99    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  47    |  11    |   FC                                         |  =     41/88    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  48    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  49    |  11    |   FC                                         |  =     39/88    |  multi: 0.01  -  solv: 0.06  - runtime:  0.11 
  50    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  51    |  11    |   FC                                         |  =     51/110   |  multi: 0.01  -  solv: 0.01  - runtime:  0.04 
  52    |  11    |       INT  HALF            MID  GAP          |  =     83/176   |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  53    |  11    |   FC                                         |  =     46/99    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  54    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  56    |  11    |   FC                                         |  =     56/121   |  multi: 0.02  -  solv: 0.05  - runtime:  0.10 
  57    |  11    |   FC                                         |  =     57/121   |  multi: 0.01  -  solv: 0.01  - runtime:  0.04 
  58    |  11    |   FC                                         |  =     26/55    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  59    |  11    |   FC                                         |  =     51/110   |  multi: 0.01  -  solv: 0.03  - runtime:  0.07 
  60    |  11    |   FC                                         |  =      5/11    |  multi: 0.00  -  solv: 0.00  - runtime:  0.04 
  61    |  11    |   FC                                         |  =     61/132   |  multi: 0.04  -  solv: 0.37  - runtime:  0.47 
  62    |  11    |   FC                                         |  =     31/66    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  63    |  11    |   FC  INT  HALF            MID  GAP          |  =     21/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  64    |  11    |   FC                                         |  =     57/121   |  multi: 0.01  -  solv: 0.01  - runtime:  0.06 
  65    |  11    |   FC                                         |  =     56/121   |  multi: 0.04  -  solv: 0.16  - runtime:  0.26 
  67    |  11    |   FC                                         |  =     67/143   |  multi: 0.05  -  solv: 0.17  - runtime:  0.27 
  68    |  11    |   FC                                         |  =     68/143   |  multi: 0.03  -  solv: 0.01  - runtime:  0.06 
  69    |  11    |   FC                                         |  =     21/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  70    |  11    |   FC                                         |  =     31/66    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  71    |  11    |   FC                                         |  =     61/132   |  multi: 0.10  -  solv: 2.11  - runtime:  2.39 
  72    |  11    |   FC                                         |  =     36/77    |  multi: 0.00  -  solv: 0.01  - runtime:  0.07 
  73    |  11    |   FC                                         |  =     73/154   |  multi: 0.10  -  solv: 0.04  - runtime:  0.19 
  74    |  11    |   FC  INT                  MID  GAP  TRAIN   |  =     37/77    |  multi: 0.00  -  solv: 0.00  - runtime:  0.12 
  75    |  11    |   FC                                         |  =     68/143   |  multi: 0.04  -  solv: 0.02  - runtime:  0.09 
  76    |  11    |   FC                                         |  =     67/143   |  multi: 0.09  -  solv: 3.08  - runtime:  3.28 
  78    |  11    |   FC                                         |  =     26/55    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  79    |  11    |   FC                                         |  =     79/165   |  multi: 0.06  -  solv: 0.01  - runtime:  0.13 
  80    |  11    |   FC                                         |  =     37/77    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  81    |  11    |   FC                                         |  =     73/154   |  multi: 0.16  -  solv: 0.14  - runtime:  0.40 
  82    |  11    |   FC                                         |  =     36/77    |  multi: 0.01  -  solv: 0.01  - runtime:  0.07 
  83    |  11    |   FC                                         |  =     83/176   |  multi: 0.35  -  solv: 13.49  - runtime:  14.41 
  84    |  11    |   FC                                         |  =     21/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.09 
  85    |  11    |   FC  INT                  MID  GAP  TRAIN   |  =     85/176   |  multi: 0.01  -  solv: 0.00  - runtime:  0.04 
  86    |  11    |   FC                                         |  =     79/165   |  multi: 0.21  -  solv: 0.03  - runtime:  0.29 
  87    |  11    |   FC                                         |  =     26/55    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  89    |  11    |   FC                                         |  =     89/187   |  multi: 0.30  -  solv: 2.20  - runtime:  2.68 
  90    |  11    |   FC                                         |  =     90/187   |  multi: 0.21  -  solv: 0.01  - runtime:  0.26 
  91    |  11    |   FC                                         |  =     85/176   |  multi: 0.04  -  solv: 0.00  - runtime:  0.08 
  92    |  11    |   FC                                         |  =     21/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
  93    |  11    |   FC                                         |  =     83/176   |  multi: 1.02  -  solv: 55.73  - runtime:  57.70 
  94    |  11    |   FC                                         |  =     47/99    |  multi: 0.01  -  solv: 0.03  - runtime:  0.09 
  95    |  11    |   FC                                         |  =     95/198   |  multi: 0.30  -  solv: 0.27  - runtime:  0.63 
  96    |  11    |   FC                                         |  =     16/33    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  97    |  11    |   FC                                         |  =     90/187   |  multi: 0.18  -  solv: 0.04  - runtime:  0.26 
  98    |  11    |   FC                                         |  =     89/187   |  multi: 0.88  -  solv: 7.65  - runtime:  9.04 
  100   |  11    |   FC                                         |  =    100/209   |  multi: 0.87  -  solv: 8.57  - runtime:  10.06 
  101   |  11    |   FC                                         |  =    101/209   |  multi: 0.36  -  solv: 0.02  - runtime:  0.44 
  102   |  11    |   FC                                         |  =     16/33    |  multi: 0.00  -  solv: 0.00  - runtime:  0.05 
  103   |  11    |   FC                                         |  =     95/198   |  multi: 0.69  -  solv: 1.66  - runtime:  2.52 
  104   |  11    |   FC                                         |  =     47/99    |  multi: 0.03  -  solv: 0.04  - runtime:  0.18 
  105   |  11    |   FC                                         |  =     21/44    |  multi: 0.00  -  solv: 0.00  - runtime:  0.12 
  106   |  11    |   FC                                         |  =     53/110   |  multi: 0.03  -  solv: 0.01  - runtime:  0.14 
  107   |  11    |   FC                                         |  =    107/220   |  multi: 0.17  -  solv: 0.00  - runtime:  0.21 
  108   |  11    |   FC                                         |  =    101/209   |  multi: 0.41  -  solv: 0.23  - runtime:  0.75 
  109   |  11    |   FC                                         |  =    100/209   |  multi: 1.82  -  solv: 113.23  - runtime:  116.58 
  13    |  12    |                  EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.01 
  17    |  12    |   FC             EBM                         |  =      1/3     |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  19    |  12    |   FC                                         |  =     19/48    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  23    |  12    |   FC                                         |  =     13/36    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  25    |  12    |   FC                                         |  =      5/12    |  multi: 0.00  -  solv: 0.00  - runtime:  0.02 
  29    |  12    |   FC                                         |  =     19/48    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  31    |  12    |   FC                                         |  =     31/72    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  35    |  12    |   FC                                         |  =      5/12    |  multi: 0.00  -  solv: 0.00  - runtime:  0.08 
  37    |  12    |   FC                                         |  =     37/84    |  multi: 0.00  -  solv: 0.01  - runtime:  0.03 
  41    |  12    |   FC                                         |  =     31/72    |  multi: 0.00  -  solv: 0.01  - runtime:  0.05 
  43    |  12    |   FC                                         |  =     43/96    |  multi: 0.00  -  solv: 0.01  - runtime:  0.08 
  47    |  12    |   FC                                         |  =     37/84    |  multi: 0.01  -  solv: 0.05  - runtime:  0.08 
  49    |  12    |   FC                                         |  =     49/108   |  multi: 0.01  -  solv: 0.04  - runtime:  0.07 
  53    |  12    |   FC                                         |  =     43/96    |  multi: 0.01  -  solv: 0.06  - runtime:  0.11 
  55    |  12    |   FC                                         |  =     11/24    |  multi: 0.00  -  solv: 0.00  - runtime:  0.03 
  59    |  12    |   FC                                         |  =     49/108   |  multi: 0.03  -  solv: 0.11  - runtime:  0.19 
  61    |  12    |   FC                                         |  =     61/132   |  multi: 0.03  -  solv: 0.10  - runtime:  0.18 
  65    |  12    |   FC                                         |  =     11/24    |  multi: 0.00  -  solv: 0.00  - runtime:  0.06 
